assists,clean_sheets,creativity,bps,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,total_points,was_home,team,opponent_team,Target_Output
0.0,0.0,0.5666666666666668,1.8888888888888888,0.1111111111111111,0.0,0.18888888888888888,0.9777777777777779,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.5555555555555556,True,Spurs,Man Utd,0.0
0.0,0.0,0.51,1.7,0.1,0.0,0.16999999999999998,0.8800000000000001,5.7,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,False,Spurs,Fulham,0.0
0.0,0.0,0.51,1.7,0.1,0.0,0.16999999999999998,0.8800000000000001,5.7,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,True,Spurs,Leeds,0.0
0.0,0.0,0.51,1.7,0.1,0.0,0.16999999999999998,0.8800000000000001,5.7,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,True,Spurs,Brighton,0.0
0.0,0.0,0.51,1.4,0.1,0.0,0.16999999999999998,0.8800000000000001,5.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,True,Spurs,Sheffield Utd,0.0
0.0,0.0,0.51,1.4,0.1,0.0,0.16999999999999998,0.8800000000000001,5.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,True,Spurs,Liverpool,0.0
0.0,0.0,0.34,1.1,0.0,0.0,0.15,0.8400000000000001,2.7,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,True,Spurs,Everton,1.0
0.0,0.0,1.32,1.0,0.0,0.0,0.3,0.9,2.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.3,False,Spurs,Southampton,1.0
0.0,0.0,3.2399999999999998,1.2,0.0,0.0,0.76,1.8199999999999998,3.3,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.3,False,Spurs,West Brom,1.0
0.0,0.0,3.3199999999999994,1.5,0.0,0.0,0.7699999999999999,1.8399999999999999,3.4,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.4,False,Spurs,Leicester,0.0
0.0,0.0,3.2199999999999998,1.3,0.0,0.0,0.6799999999999999,1.4,2.8,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.3,False,Spurs,Crystal Palace,1.0
0.0,0.0,3.2199999999999998,1.5,0.0,0.0,0.6799999999999999,1.4,2.9,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.4,True,Spurs,Southampton,0.0
0.0,0.0,3.2199999999999998,1.5,0.0,0.0,0.6799999999999999,1.4,2.9,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.4,True,Spurs,Wolves,0.0
0.0,0.0,3.2199999999999998,1.5,0.0,0.0,0.6799999999999999,1.4,2.9,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.4,False,Spurs,Man City,0.0
0.0,0.0,3.2199999999999998,1.5,0.0,0.0,0.6799999999999999,1.4,2.9,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.4,False,Spurs,Chelsea,0.0
0.0,0.0,3.2199999999999998,1.5,0.0,0.0,0.6799999999999999,1.4,2.9,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.4,False,Spurs,Leeds,0.0
0.0,0.0,3.2199999999999998,1.5,0.0,0.0,0.6799999999999999,1.4,2.9,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.4,True,Spurs,Fulham,0.0
0.0,0.0,2.0300000000000002,1.0,0.0,0.0,0.4699999999999999,0.9399999999999998,1.5,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.3,False,Spurs,Man Utd,0.0
0.0,0.0,0.08,0.5,0.0,0.0,0.01,0.02,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,False,Spurs,Burnley,0.0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,True,Spurs,West Ham,0.0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,True,Spurs,Newcastle,0.0
