assists,clean_sheets,creativity,bps,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,total_points,was_home,team,opponent_team,Target_Output
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,False,Spurs,Everton,0.0
0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,True,Spurs,Crystal Palace,1.0
0.0,0.0,0.425,1.5,0.25,0.0,0.05,0.1,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,False,Spurs,Arsenal,1.0
0.0,0.0,0.95,3.0,0.25,0.0,0.2,1.1,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,True,Spurs,Aston Villa,1.0
0.0,0.0,1.0250000000000001,3.0,0.25,0.0,0.19999999999999998,1.1,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,False,Spurs,Newcastle,0.0
0.0,0.0,1.0250000000000001,3.0,0.25,0.0,0.19999999999999998,1.1,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,False,Spurs,West Ham,1.0
0.0,0.0,0.8500000000000001,2.75,0.0,0.0,0.375,2.1,6.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,True,Spurs,Man Utd,0.0
0.0,0.0,0.3250000000000001,1.25,0.0,0.0,0.225,1.1,1.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,False,Spurs,Fulham,0.0
0.0,0.0,0.2500000000000001,0.5,0.0,0.0,0.225,1.1,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,True,Spurs,Leeds,0.0
0.0,0.0,0.2500000000000001,0.5,0.0,0.0,0.225,1.1,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,True,Spurs,Brighton,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Spurs,Sheffield Utd,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Spurs,Liverpool,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Spurs,Everton,1.0
0.0,0.0,2.975,1.25,0.0,0.0,0.525,1.15,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,False,Spurs,Southampton,1.0
0.0,0.0,7.85,2.5,0.0,0.0,1.6749999999999998,3.4499999999999997,6.75,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.5,False,Spurs,West Brom,1.0
0.0,0.0,8.049999999999999,3.25,0.0,0.0,1.6999999999999997,3.4999999999999996,7.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.75,False,Spurs,Leicester,0.0
0.0,0.0,8.049999999999999,3.25,0.0,0.0,1.6999999999999997,3.4999999999999996,7.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.75,False,Spurs,Crystal Palace,1.0
0.0,0.0,5.075,2.5,0.0,0.0,1.1749999999999998,2.3499999999999996,3.75,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.75,True,Spurs,Southampton,0.0
0.0,0.0,0.2,1.25,0.0,0.0,0.025,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,True,Spurs,Wolves,0.0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,False,Spurs,Man City,0.0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,False,Spurs,Chelsea,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Spurs,Leeds,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Spurs,Fulham,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Spurs,Man Utd,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Spurs,Burnley,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Spurs,West Ham,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Spurs,Newcastle,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Spurs,Aston Villa,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Spurs,Burnley,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Spurs,Brighton,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Spurs,Leicester,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Spurs,Liverpool,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Spurs,Arsenal,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Spurs,Chelsea,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Spurs,Sheffield Utd,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Brentford,Burnley,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Brentford,Wolves,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Brentford,Liverpool,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Brentford,West Ham,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Brentford,Crystal Palace,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Brentford,Leicester,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Brentford,Chelsea,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Brentford,Sheffield Utd,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Brentford,Newcastle,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Brentford,Fulham,0.0
