assists,clean_sheets,creativity,bps,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,total_points,was_home,team,opponent_team,Target_Output
0.0,0.16666666666666666,0.0,18.5,1.6666666666666667,0.0,2.733333333333333,27.166666666666668,90.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,3.3333333333333335,False,Leicester,Everton,1.0
0.0,0.14285714285714285,0.0,17.571428571428573,1.7142857142857142,0.0,2.6285714285714286,26.114285714285717,90.0,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,0.0,3.0,True,Leicester,Man Utd,2.0
0.0,0.0,0.0,16.0,2.0,0.0,2.642857142857143,26.228571428571428,90.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,2.0,False,Leicester,Brighton,3.0
0.0,0.0,0.0,16.285714285714285,1.5714285714285714,0.0,2.8142857142857145,27.942857142857147,90.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,2.2857142857142856,True,Leicester,Arsenal,2.0
0.0,0.0,0.0,17.285714285714285,1.7142857142857142,0.0,2.9,28.88571428571429,90.0,0.0,0.0,0.0,0.0,3.7142857142857144,0.0,0.0,2.142857142857143,False,Leicester,Leeds,3.0
0.0,0.0,0.0,16.571428571428573,1.7142857142857142,0.0,2.5142857142857147,24.97142857142857,90.0,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,0.0,2.0,True,Leicester,Crystal Palace,1.0
0.0,0.0,0.0,16.857142857142858,1.8571428571428572,0.0,2.642857142857143,26.342857142857138,90.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.14285714285714285,1.8571428571428572,True,Leicester,West Brom,2.0
0.0,0.0,0.0,17.0,1.8571428571428572,0.0,2.742857142857143,27.371428571428574,90.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.14285714285714285,2.0,False,Leicester,Southampton,2.0
0.0,0.0,0.0,18.0,1.8571428571428572,0.0,3.0142857142857147,30.057142857142857,90.0,0.0,0.0,0.0,0.0,4.0,0.0,0.14285714285714285,2.142857142857143,False,Leicester,Aston Villa,1.0
0.0,0.0,0.014285714285714287,17.0,1.8571428571428572,0.0,2.885714285714286,28.82857142857143,90.0,0.0,0.0,0.0,0.0,3.7142857142857144,0.0,0.14285714285714285,2.0,True,Leicester,Newcastle,7.0
0.0,0.14285714285714285,0.014285714285714287,18.285714285714285,1.7142857142857142,0.0,2.728571428571428,27.285714285714285,90.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.14285714285714285,2.5714285714285716,False,Leicester,Man City,-1.0
0.0,0.14285714285714285,0.014285714285714287,16.428571428571427,2.2857142857142856,0.0,2.5142857142857147,25.114285714285717,90.0,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,0.14285714285714285,2.142857142857143,True,Leicester,Liverpool,15.0
0.0,0.2857142857142857,0.014285714285714287,20.0,2.142857142857143,0.0,2.814285714285714,28.142857142857142,90.0,0.0,0.0,0.14285714285714285,0.0,3.2857142857142856,0.0,0.14285714285714285,3.857142857142857,True,Leicester,Spurs,2.0
0.0,0.2857142857142857,0.014285714285714287,20.428571428571427,2.142857142857143,0.0,2.7714285714285714,27.742857142857144,90.0,0.0,0.0,0.14285714285714285,0.0,3.4285714285714284,0.0,0.0,4.0,True,Leicester,Burnley,3.0
0.0,0.2857142857142857,0.014285714285714287,20.428571428571427,2.0,0.0,2.8285714285714287,28.28571428571428,90.0,0.0,0.0,0.14285714285714285,0.0,3.4285714285714284,0.0,0.0,4.142857142857143,False,Leicester,Liverpool,4.0
0.0,0.2857142857142857,0.014285714285714287,21.571428571428573,2.0,0.0,3.2571428571428567,32.628571428571426,90.0,0.0,0.0,0.14285714285714285,0.0,4.0,0.0,0.0,4.428571428571429,True,Leicester,West Ham,1.0
0.0,0.2857142857142857,0.14285714285714285,21.0,2.0,0.0,3.1857142857142855,31.685714285714287,90.0,0.0,0.0,0.14285714285714285,0.0,3.857142857142857,0.0,0.0,4.428571428571429,False,Leicester,Wolves,1.0
0.0,0.14285714285714285,0.15714285714285717,18.571428571428573,2.2857142857142856,0.0,3.057142857142857,30.314285714285717,90.0,0.0,0.0,0.14285714285714285,0.0,3.5714285714285716,0.0,0.0,3.5714285714285716,False,Leicester,Chelsea,6.0
0.0,0.2857142857142857,0.15714285714285717,20.714285714285715,1.4285714285714286,0.0,3.1714285714285713,31.457142857142856,90.0,0.0,0.0,0.14285714285714285,0.0,3.5714285714285716,0.0,0.0,4.571428571428571,True,Leicester,Leeds,10.0
0.0,0.2857142857142857,1.5857142857142856,19.142857142857142,1.4285714285714286,0.0,3.1285714285714286,29.657142857142862,90.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,3.857142857142857,False,Leicester,Arsenal,2.0
0.0,0.2857142857142857,1.5857142857142856,19.142857142857142,1.2857142857142858,0.0,3.2857142857142856,31.2,90.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,3.857142857142857,True,Leicester,Brighton,3.0
0.0,0.2857142857142857,1.5857142857142856,19.857142857142858,1.2857142857142858,0.0,3.4714285714285715,33.02857142857143,90.0,0.0,0.0,0.0,0.0,3.857142857142857,0.0,0.0,3.857142857142857,False,Leicester,Man Utd,3.0
0.0,0.2857142857142857,1.5857142857142856,18.428571428571427,1.1428571428571428,0.0,2.9857142857142853,28.142857142857142,90.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,3.7142857142857144,True,Leicester,Everton,9.0
