assists,clean_sheets,creativity,bps,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,total_points,was_home,team,opponent_team,Target_Output
0.0,0.3333333333333333,0.0,20.0,1.6666666666666667,0.0,2.1999999999999997,21.866666666666664,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.333333333333333,True,Leicester,Man City,4.0
0.0,0.25,0.0,21.0,1.5,0.0,3.1,30.9,90.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.25,False,Leicester,Burnley,2.0
0.0,0.0,0.0,16.5,2.0,0.0,3.0250000000000004,30.05,90.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.5,True,Leicester,Chelsea,1.0
0.0,0.0,0.0,16.25,1.5,0.0,2.95,29.25,90.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,2.5,False,Leicester,Everton,1.0
0.0,0.0,0.0,15.75,1.75,0.0,2.95,29.300000000000004,90.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,2.0,True,Leicester,Man Utd,2.0
0.0,0.0,0.0,14.75,2.0,0.0,2.175,21.5,90.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,1.5,False,Leicester,Brighton,3.0
0.0,0.0,0.0,15.75,1.75,0.0,2.4000000000000004,23.85,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.75,True,Leicester,Arsenal,2.0
0.0,0.0,0.0,17.5,1.75,0.0,2.625,26.2,90.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,2.0,False,Leicester,Leeds,3.0
0.0,0.0,0.0,19.25,1.5,0.0,2.9000000000000004,28.900000000000002,90.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.5,True,Leicester,Crystal Palace,1.0
0.0,0.0,0.0,18.0,1.75,0.0,3.0250000000000004,30.25,90.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25,2.25,True,Leicester,West Brom,2.0
0.0,0.0,0.0,17.5,2.0,0.0,2.825,28.25,90.0,0.0,0.0,0.0,0.0,3.75,0.0,0.25,2.0,False,Leicester,Southampton,2.0
0.0,0.0,0.0,17.0,2.0,0.0,3.1500000000000004,31.35,90.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25,2.0,False,Leicester,Aston Villa,1.0
0.0,0.0,0.025,15.5,2.25,0.0,2.8249999999999997,28.25,90.0,0.0,0.0,0.0,0.0,3.5,0.0,0.25,1.5,True,Leicester,Newcastle,7.0
0.0,0.25,0.025,18.25,1.5,0.0,2.55,25.5,90.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,3.0,False,Leicester,Man City,-1.0
0.0,0.25,0.025,16.5,2.5,0.0,2.225,22.25,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.25,True,Leicester,Liverpool,15.0
0.0,0.5,0.025,22.75,2.0,0.0,2.55,25.549999999999997,90.0,0.0,0.0,0.25,0.0,2.75,0.0,0.0,5.5,True,Leicester,Spurs,2.0
0.0,0.5,0.0,24.0,2.25,0.0,2.8249999999999997,28.349999999999998,90.0,0.0,0.0,0.25,0.0,3.5,0.0,0.0,5.75,True,Leicester,Burnley,3.0
0.0,0.25,0.0,21.25,2.5,0.0,3.0,29.999999999999996,90.0,0.0,0.0,0.25,0.0,3.5,0.0,0.0,4.75,False,Leicester,Liverpool,4.0
0.0,0.25,0.0,26.0,1.5,0.0,4.45,44.5,90.0,0.0,0.0,0.25,0.0,5.25,0.0,0.0,6.0,True,Leicester,West Ham,1.0
0.0,0.0,0.25,17.25,2.0,0.0,3.475,34.449999999999996,90.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,2.5,False,Leicester,Wolves,1.0
0.0,0.0,0.275,15.0,1.75,0.0,3.05,30.0,90.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,2.25,False,Leicester,Chelsea,6.0
0.0,0.25,0.275,17.0,1.5,0.0,2.825,27.8,90.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,3.0,True,Leicester,Leeds,10.0
0.0,0.5,2.775,18.5,1.0,0.0,2.325,20.35,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.5,False,Leicester,Arsenal,2.0
0.0,0.5,2.525,20.75,1.0,0.0,3.0,27.500000000000004,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.75,True,Leicester,Brighton,3.0
0.0,0.5,2.5,23.5,0.75,0.0,3.725,34.75,90.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.25,False,Leicester,Man Utd,3.0
0.0,0.25,2.5,22.0,1.0,0.0,4.125,38.7,90.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5,True,Leicester,Everton,9.0
0.0,0.0,0.0,20.5,1.25,0.0,3.875,38.65,90.0,0.0,0.0,0.25,0.0,4.0,0.0,0.0,4.25,False,Leicester,Newcastle,3.0
0.0,0.0,0.0,21.0,1.25,0.0,3.8249999999999997,38.05,90.0,0.0,0.0,0.25,0.0,4.0,0.0,0.0,4.5,False,Leicester,Fulham,2.0
0.0,0.0,0.0,19.25,1.25,0.0,3.225,32.05,90.0,0.0,0.0,0.25,0.0,3.25,0.0,0.0,4.25,True,Leicester,Aston Villa,8.0
0.0,0.25,0.0,21.25,1.0,0.0,2.8249999999999997,28.0,90.0,0.0,0.0,0.25,0.0,3.0,0.0,0.0,5.5,False,Leicester,Spurs,2.0
0.0,0.25,0.0,18.75,1.5,0.0,2.6999999999999997,26.799999999999997,90.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,3.75,True,Leicester,Fulham,1.0
0.0,0.25,0.0,16.75,1.5,0.0,2.225,22.050000000000004,90.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,3.25,True,Leicester,Sheffield Utd,7.0
0.0,0.5,0.0,20.75,1.25,0.0,2.8,28.0,90.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,4.5,False,Leicester,West Brom,0.0
0.0,0.25,0.0,14.5,1.25,0.0,2.3249999999999997,23.35,67.5,0.0,0.0,0.0,0.0,2.75,0.0,0.0,2.5,False,Leicester,Crystal Palace,4.0
0.0,0.25,0.0,16.0,0.75,0.0,2.4749999999999996,24.799999999999997,67.5,0.0,0.0,0.0,0.0,3.25,0.0,0.0,3.0,True,Leicester,Southampton,2.0
0.0,0.0,0.0,14.0,1.6666666666666667,0.0,1.9000000000000001,18.866666666666664,90.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,2.0,True,Watford,Wolves,2.0
0.0,0.0,0.0,15.0,1.75,0.0,2.25,22.4,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,False,Watford,Sheffield Utd,0.0
0.0,0.0,0.0,12.75,1.25,0.0,2.175,21.7,67.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.75,True,Watford,Newcastle,0.0
0.0,0.0,0.0,10.5,0.75,0.0,1.9,18.95,45.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,1.5,False,Watford,Leeds,0.0
0.0,0.0,0.0,4.5,0.5,0.0,0.825,8.25,22.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,True,Watford,Liverpool,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Watford,Fulham,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Watford,Southampton,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Watford,Arsenal,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Watford,Man Utd,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Watford,Leicester,1.0
0.0,0.0,0.0,4.25,1.0,0.0,0.775,7.65,22.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,True,Watford,Crystal Palace,1.0
0.0,0.0,0.0,7.5,1.5,0.0,1.25,12.350000000000001,45.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5,True,Watford,Man City,4.0
