assists,clean_sheets,creativity,bps,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,total_points,was_home,team,opponent_team,Target_Output
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,West Ham,Sheffield Utd,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,West Ham,Spurs,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,West Ham,Man City,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,West Ham,Leeds,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,West Ham,Man Utd,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,West Ham,Arsenal,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,West Ham,Wolves,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,West Ham,Leicester,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,West Ham,Newcastle,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,West Ham,Chelsea,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,West Ham,Burnley,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,West Ham,Everton,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,West Ham,Brighton,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,West Ham,West Brom,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,West Ham,Southampton,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Sheffield Utd,Man City,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Sheffield Utd,Chelsea,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Sheffield Utd,West Ham,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Sheffield Utd,West Brom,1.0
0.0,0.0,2.9857142857142853,0.7142857142857143,0.0,0.0,0.5428571428571428,0.6285714285714287,2.2857142857142856,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,0.0,0.14285714285714285,True,Sheffield Utd,Leicester,0.0
0.0,0.0,2.9857142857142853,0.7142857142857143,0.0,0.0,0.5428571428571428,0.6285714285714287,2.2857142857142856,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,0.0,0.14285714285714285,False,Sheffield Utd,Southampton,1.0
0.0,0.0,3.0,0.8571428571428571,0.14285714285714285,0.0,0.5714285714285714,0.6285714285714287,5.142857142857143,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.2857142857142857,True,Sheffield Utd,Man Utd,1.0
0.0,0.0,3.1,0.7142857142857143,0.14285714285714285,0.0,0.9857142857142858,1.2285714285714289,9.0,0.0,0.0,0.0,0.0,0.0,5.571428571428571,0.0,0.42857142857142855,False,Sheffield Utd,Brighton,0.0
0.0,0.0,3.1,0.7142857142857143,0.14285714285714285,0.0,0.9857142857142858,1.2285714285714289,9.0,0.0,0.0,0.0,0.0,0.0,5.571428571428571,0.0,0.42857142857142855,True,Sheffield Utd,Everton,1.0
0.0,0.0,3.2142857142857144,0.7142857142857143,0.2857142857142857,0.0,1.0142857142857142,1.2285714285714289,11.0,0.0,0.0,0.0,0.0,0.0,5.857142857142857,0.0,0.5714285714285714,False,Sheffield Utd,Burnley,2.0
0.0,0.0,4.857142857142857,1.4285714285714286,0.42857142857142855,0.0,1.2714285714285716,1.542857142857143,19.857142857142858,0.0,0.0,0.0,0.0,0.0,6.428571428571429,0.0,0.8571428571428571,False,Sheffield Utd,Crystal Palace,2.0
