assists,clean_sheets,creativity,bps,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,total_points,was_home,team,opponent_team,Target_Output
0.3333333333333333,0.4444444444444444,31.744444444444444,25.11111111111111,1.1111111111111112,0.0,5.9,26.2,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,True,West Ham,Aston Villa,2.0
0.3,0.4,29.0,23.4,1.1,0.0,5.5,25.04,90.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4.7,True,West Ham,Man Utd,1.0
0.3,0.4,30.96,23.8,1.2,0.0,5.8,25.439999999999998,90.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,4.7,False,West Ham,Leeds,5.0
0.4,0.4,30.390000000000004,24.5,1.1,0.0,5.8100000000000005,26.059999999999995,90.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,5.1,True,West Ham,Crystal Palace,2.0
0.4,0.3,25.810000000000002,21.7,1.2,0.0,5.04,22.8,90.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,4.6,False,West Ham,Chelsea,1.0
0.2,0.2,22.62,17.4,1.5,0.0,4.38,18.52,90.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,3.2,True,West Ham,Brighton,4.0
0.2,0.2,21.509999999999998,16.8,1.4,0.0,4.14,16.56,90.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,3.1,False,West Ham,Southampton,6.0
0.2,0.3,20.96,17.6,1.3,0.0,4.1,16.479999999999997,90.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,3.5,False,West Ham,Everton,11.0
0.3,0.4,21.62,19.8,1.1,0.0,4.119999999999999,14.779999999999998,90.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,4.5,True,West Ham,Burnley,8.0
0.3,0.4,15.5,19.6,1.1,0.0,3.3200000000000003,13.719999999999999,90.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,4.7,True,West Ham,West Brom,2.0
0.3,0.3,17.75,18.1,1.2,0.0,3.6,14.280000000000001,90.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,4.2,False,West Ham,Crystal Palace,5.0
0.4,0.3,19.53,19.8,1.3,0.0,3.8800000000000003,14.86,90.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,4.5,True,West Ham,Liverpool,4.0
0.5,0.3,16.529999999999998,20.4,1.3,0.0,3.53,14.86,90.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,4.8,False,West Ham,Aston Villa,1.0
0.4,0.3,16.080000000000002,19.0,1.3,0.0,3.41,12.820000000000002,90.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1,4.4,False,West Ham,Fulham,9.0
0.4,0.4,18.939999999999998,21.3,1.2,0.0,3.8299999999999996,14.12,90.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1,5.1,True,West Ham,Sheffield Utd,12.0
0.5,0.5,19.869999999999997,23.6,0.9,0.0,4.05,16.1,90.0,0.0,0.0,0.0,0.0,0.0,4.3,0.1,6.2,True,West Ham,Spurs,2.0
0.4,0.5,19.49,23.3,0.8,0.0,4.040000000000001,17.14,90.0,0.0,0.0,0.0,0.0,0.0,3.5,0.1,6.0,False,West Ham,Man City,1.0
0.4,0.4,21.09,22.2,1.0,0.0,4.220000000000001,17.560000000000002,90.0,0.0,0.0,0.0,0.0,0.0,3.3,0.1,5.5,True,West Ham,Leeds,12.0
0.4,0.4,24.059999999999995,23.3,1.0,0.0,4.74,20.22,90.0,0.0,0.0,0.0,0.0,0.0,2.9,0.1,5.6,False,West Ham,Man Utd,2.0
0.4,0.3,23.909999999999997,22.1,1.1,0.0,4.749999999999999,20.5,90.0,0.0,0.0,0.0,0.0,0.0,2.9,0.1,5.0,True,West Ham,Arsenal,0.0
0.4,0.3,20.88,21.5,1.3,0.0,4.3,19.04,90.0,0.0,0.0,0.0,0.0,0.0,2.9,0.2,4.8,False,West Ham,Wolves,1.0
0.3,0.3,20.1,20.1,1.3,0.0,4.04,17.66,90.0,0.0,0.0,0.0,0.0,0.0,2.5,0.2,4.4,True,West Ham,Leicester,0.0
0.2,0.3,20.169999999999998,18.1,1.0,0.0,3.9,16.38,86.2,0.0,0.0,0.0,0.0,0.0,2.3,0.3,4.0,False,West Ham,Newcastle,0.0
0.2,0.3,17.689999999999998,17.1,0.9,0.0,3.3899999999999997,15.1,77.2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,3.9,True,West Ham,Chelsea,0.0
0.2,0.2,14.159999999999997,14.4,0.9,0.0,2.86,13.48,68.2,0.0,0.0,0.0,0.0,0.0,0.9,0.2,3.0,False,West Ham,Burnley,2.0
0.1,0.1,17.95,12.4,1.0,0.0,3.2600000000000002,12.540000000000001,68.2,0.0,0.0,0.0,0.0,0.0,2.1,0.2,2.0,True,West Ham,Everton,1.0
0.1,0.1,17.659999999999997,11.5,1.0,0.0,3.0599999999999996,10.86,65.0,0.0,0.0,0.0,0.0,0.0,2.1,0.2,1.9,False,West Ham,Brighton,3.0
0.1,0.1,21.16,12.4,0.9,0.0,3.4699999999999998,11.040000000000001,65.0,0.0,0.0,0.0,0.0,0.0,2.5,0.2,2.1,False,West Ham,West Brom,5.0
0.1,0.0,21.55,10.1,1.0,0.0,3.41,10.6,65.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,1.4,True,West Ham,Southampton,6.0
