season,position,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,verbose,window_size,kernel_size,num_filters,num_dense,conv_activation,dense_activation,drop_low_playtime,low_playtime_cutoff,optimizer,learning_rate,loss,metrics,regularization,early_stopping,tolerance,patience,standardize
2020-21,GK,7.585179328918457,7.680136680603027,10.269197463989258,2.1575968265533447,2.1468992233276367,2.5262038707733154,False,6,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,5.36834192276001,9.605354309082031,9.485447883605957,1.5966581106185913,2.1785104274749756,2.3623239994049072,False,6,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,7.104153156280518,9.822028160095215,7.818673133850098,2.053013324737549,2.4152626991271973,2.1509552001953125,False,6,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,4.3777174949646,11.663969039916992,14.310874938964844,1.3021526336669922,2.242924928665161,2.7072131633758545,False,6,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,7.940732955932617,9.423176765441895,8.611010551452637,2.31427264213562,2.557441473007202,2.461979389190674,False,6,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,4.754708290100098,10.510945320129395,15.231706619262695,1.468271017074585,2.289811849594116,2.9710237979888916,False,6,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,7.193141937255859,7.924671173095703,10.059088706970215,2.070605754852295,2.084012031555176,2.58135724067688,False,6,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,4.029077529907227,10.592419624328613,14.644721984863281,1.3209983110427856,2.125958204269409,2.9146533012390137,False,6,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,6.463197231292725,8.865479469299316,11.57556438446045,1.974339246749878,2.305945873260498,2.7239747047424316,False,6,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,4.179831504821777,13.258214950561523,16.97071075439453,1.344727873802185,2.6073813438415527,2.8868446350097656,False,6,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,6.3117547035217285,10.082152366638184,12.035966873168945,1.740797996520996,2.3533637523651123,2.7453372478485107,False,6,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,4.828667640686035,12.192987442016602,13.490306854248047,1.442255973815918,2.398610830307007,2.4606432914733887,False,6,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,7.099574565887451,9.588930130004883,8.746177673339844,1.9250729084014893,2.3853352069854736,2.1250157356262207,False,6,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,4.913539409637451,10.51640510559082,12.581572532653809,1.4369677305221558,2.1676981449127197,2.4062674045562744,False,6,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,6.769492149353027,9.066929817199707,11.580385208129883,2.07602596282959,2.36582612991333,2.761455774307251,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,4.134526252746582,12.700935363769531,15.812821388244629,1.331586241722107,2.361217737197876,2.694378614425659,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,6.062636852264404,7.943732261657715,13.75697135925293,1.8445945978164673,2.137824773788452,2.7693769931793213,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,2.869478464126587,14.024658203125,12.397315979003906,0.9373932480812073,2.702260971069336,2.3754384517669678,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,6.880293846130371,7.442676067352295,11.606761932373047,1.8790221214294434,2.0403144359588623,2.5287418365478516,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,4.5047926902771,10.22832202911377,13.105293273925781,1.3144947290420532,2.267411708831787,2.5384950637817383,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,6.994843482971191,8.007895469665527,12.264777183532715,1.9617670774459839,2.100436210632324,2.7812957763671875,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,4.427817344665527,15.335132598876953,13.551409721374512,1.3273874521255493,2.753593683242798,2.5196564197540283,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,7.695569038391113,9.429222106933594,9.661599159240723,1.8399434089660645,2.1268842220306396,1.9674204587936401,False,9,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,2.454789161682129,11.665942192077637,14.384930610656738,0.8360165953636169,2.163660764694214,2.744521379470825,False,9,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,6.051556587219238,10.918789863586426,9.69949722290039,1.7344043254852295,2.3863072395324707,2.265155076980591,False,9,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,2.5782909393310547,11.95733642578125,16.281009674072266,0.8064321279525757,2.3095061779022217,2.8243327140808105,False,9,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,6.351611137390137,10.741801261901855,10.841379165649414,1.97165048122406,2.5576977729797363,2.7410638332366943,False,9,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,3.3934202194213867,14.78526782989502,13.171113014221191,1.052464246749878,2.7325472831726074,2.781323194503784,False,9,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,6.768509387969971,10.026321411132812,9.40776538848877,1.807357907295227,2.331660270690918,2.199657917022705,False,9,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,3.066075563430786,14.42672348022461,11.506695747375488,0.8659018278121948,2.6105217933654785,2.34065580368042,False,9,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,5.778015613555908,11.522284507751465,11.320822715759277,1.8306007385253906,2.654945135116577,2.5193724632263184,False,9,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,2.3994452953338623,13.47791576385498,9.769895553588867,0.8666914105415344,2.589212656021118,2.0616705417633057,False,9,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,5.041202545166016,12.096514701843262,12.894189834594727,1.4207168817520142,2.398761034011841,2.5683302879333496,False,9,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,2.433995485305786,11.725153923034668,12.636759757995605,0.7652086019515991,2.41078519821167,2.3639183044433594,False,9,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,7.151525497436523,9.897327423095703,7.073443412780762,2.0530598163604736,2.3847250938415527,2.0881288051605225,False,9,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,3.014080762863159,10.343442916870117,15.100436210632324,1.066524863243103,2.1842286586761475,2.797015428543091,False,9,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,7.771750450134277,7.172096252441406,9.365872383117676,2.211205005645752,2.1227293014526367,2.388495445251465,False,9,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,GK,2.6220169067382812,14.501923561096191,13.755549430847168,0.8026089668273926,2.6829071044921875,2.4311320781707764,False,9,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.929009437561035,7.603598117828369,7.491023540496826,1.9185079336166382,1.9886083602905273,1.9587479829788208,False,3,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.571506977081299,6.44175910949707,6.521167755126953,2.0472803115844727,1.8523861169815063,1.9277665615081787,False,3,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.0175251960754395,7.463339328765869,7.264358997344971,1.8585742712020874,1.9652223587036133,1.9146778583526611,False,3,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.133628845214844,7.7755303382873535,6.523374557495117,1.7838585376739502,1.9118486642837524,1.7618342638015747,False,3,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.264538764953613,6.750176906585693,7.702672004699707,1.9321380853652954,1.8255207538604736,1.9786921739578247,False,3,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.989957332611084,6.793580532073975,8.076292037963867,1.9325026273727417,1.8547261953353882,2.0079305171966553,False,3,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.935693264007568,8.26024055480957,6.752452373504639,1.8963216543197632,2.137587785720825,1.9085121154785156,False,3,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.411120414733887,6.955860614776611,6.427552700042725,1.9540077447891235,1.9215788841247559,1.8776423931121826,False,3,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.152993679046631,7.296824932098389,7.171579360961914,1.9137321710586548,1.8988116979599,1.900996446609497,False,3,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.344594955444336,6.675357341766357,7.154915809631348,1.9048991203308105,1.8706855773925781,1.9186546802520752,False,3,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.720645427703857,6.087604522705078,7.253057956695557,2.067091226577759,1.8804422616958618,2.043358564376831,False,3,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.031057834625244,7.541308403015137,7.1220574378967285,1.9312256574630737,2.023247241973877,1.9907997846603394,False,3,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.0920186042785645,7.642098426818848,6.923532962799072,1.9448859691619873,2.0031700134277344,1.8988527059555054,False,3,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.36113977432251,5.961606502532959,7.985063552856445,1.923398733139038,1.7010877132415771,1.95537269115448,False,3,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.001720905303955,7.489640712738037,7.765511512756348,1.9871861934661865,2.077641010284424,2.0142717361450195,False,3,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.579254627227783,6.553194999694824,7.11170768737793,1.8882592916488647,1.745490312576294,1.7927978038787842,False,3,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.2938432693481445,6.574551582336426,7.262787342071533,1.989464521408081,1.9444177150726318,1.9536479711532593,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.600459575653076,8.203489303588867,6.6731858253479,1.7870539426803589,2.011063814163208,1.7765913009643555,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.142203330993652,7.589165687561035,6.4639058113098145,1.9165445566177368,1.9179797172546387,1.7659231424331665,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.725800514221191,7.133566856384277,7.73165225982666,1.7720348834991455,1.8665010929107666,1.9101420640945435,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.971228122711182,7.996369361877441,6.503814697265625,1.9862390756607056,2.041541337966919,1.881813406944275,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.704583168029785,6.481553077697754,7.179170608520508,2.150739908218384,1.9701491594314575,2.0660510063171387,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.355875492095947,6.9741621017456055,6.846271514892578,1.9783772230148315,1.8532178401947021,1.8639086484909058,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.654183387756348,7.707531929016113,8.091811180114746,1.779218316078186,1.911851406097412,1.9598432779312134,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.190421104431152,6.6463942527771,7.993998050689697,2.0133934020996094,1.9178386926651,2.0578505992889404,False,6,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.491369724273682,7.982327461242676,7.238810062408447,1.7718220949172974,1.9404330253601074,1.9223226308822632,False,6,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.533553123474121,6.31963586807251,7.012892246246338,2.0312256813049316,1.8728121519088745,1.9526020288467407,False,6,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.245707988739014,8.723420143127441,7.056804180145264,1.7916456460952759,2.0105042457580566,1.9127250909805298,False,6,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.237713813781738,7.186367511749268,7.288081169128418,2.0690066814422607,2.047426700592041,2.0671560764312744,False,6,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.4370598793029785,8.001355171203613,7.79195499420166,1.873982548713684,2.018040180206299,2.019949436187744,False,6,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.256392478942871,6.9158759117126465,7.307499885559082,1.973439335823059,1.8462162017822266,1.989569902420044,False,6,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.618391990661621,7.83154296875,7.58328104019165,1.7820395231246948,1.9078079462051392,1.8864637613296509,False,6,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.840806007385254,7.389679908752441,7.62650203704834,1.88339364528656,1.958892583847046,1.9375345706939697,False,6,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.483047008514404,8.048129081726074,6.594826698303223,1.783768892288208,2.030318260192871,1.855512022972107,False,6,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.905422687530518,7.541905879974365,7.106152057647705,1.9557126760482788,1.9822304248809814,1.9768880605697632,False,6,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.67333459854126,8.209156036376953,6.999833583831787,1.8559101819992065,2.0124382972717285,1.938131332397461,False,6,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.668219566345215,8.521100044250488,6.362064838409424,1.868313193321228,2.1363351345062256,1.846430778503418,False,6,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.869494915008545,6.452277183532715,7.747796535491943,1.7408862113952637,1.7486547231674194,1.8472485542297363,False,6,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.056677341461182,7.496193885803223,7.201076030731201,1.8876739740371704,1.9780453443527222,1.9129319190979004,False,6,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.857232570648193,7.41144323348999,6.616091728210449,1.909508228302002,1.9805430173873901,1.932056188583374,False,6,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.527388095855713,7.051241397857666,6.21902322769165,1.8941242694854736,1.910567283630371,1.7994848489761353,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.961705207824707,7.273856163024902,6.681089878082275,1.91422700881958,1.8507646322250366,1.8423631191253662,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.91087007522583,7.451057434082031,7.385620594024658,1.8160581588745117,1.875546932220459,1.888668417930603,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.825046062469482,7.734001159667969,7.12070894241333,1.8116298913955688,1.9123711585998535,1.8510650396347046,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.563395977020264,6.546206951141357,6.786751747131348,1.9696182012557983,1.8737214803695679,1.8852185010910034,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.0377726554870605,6.209907531738281,8.040709495544434,1.9277269840240479,1.7752457857131958,1.9855024814605713,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.552502155303955,6.655457973480225,6.850776195526123,1.893773078918457,1.8339142799377441,1.8614416122436523,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.775062084197998,8.37932300567627,6.424458980560303,1.7747383117675781,2.073619842529297,1.7941954135894775,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.989455699920654,7.613157272338867,6.789040565490723,1.9117082357406616,2.067257881164551,1.9206782579421997,False,9,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.737324237823486,7.936212539672852,6.9245686531066895,1.8472344875335693,2.072870969772339,1.8782247304916382,False,9,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.860625743865967,8.011418342590332,6.820093154907227,1.8509001731872559,1.9744757413864136,1.8472261428833008,False,9,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.505585193634033,7.6522321701049805,8.349327087402344,1.7349152565002441,1.891420841217041,1.907312273979187,False,9,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.072394371032715,7.779350280761719,7.088062286376953,1.8776496648788452,1.9997854232788086,1.8982537984848022,False,9,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.545604228973389,8.165360450744629,7.089879989624023,1.8637359142303467,2.057608127593994,1.9312067031860352,False,9,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.339823246002197,7.043880939483643,7.684072971343994,2.0081231594085693,1.9097259044647217,2.060842752456665,False,9,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.810508728027344,8.208243370056152,7.251387596130371,1.776003122329712,1.962454915046692,1.8312263488769531,False,9,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.843027114868164,7.686239242553711,6.718209266662598,1.8818676471710205,2.001356363296509,1.8512258529663086,False,9,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.613226890563965,7.5574517250061035,8.105765342712402,1.7740460634231567,1.8482295274734497,1.9006879329681396,False,9,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.173384666442871,7.497504234313965,6.390905857086182,1.8918375968933105,2.0181632041931152,1.854577898979187,False,9,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.762083530426025,7.655721664428711,9.186285018920898,1.773446798324585,1.9224205017089844,1.976685881614685,False,9,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,7.231964111328125,6.915504455566406,7.443884372711182,1.838667631149292,1.8160253763198853,1.8935216665267944,False,9,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
2020-21,DEF,6.496955394744873,7.968755722045898,7.500772476196289,1.7509222030639648,1.8982645273208618,1.923856496810913,False,9,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
