season,position,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,verbose,kernel_size,num_filters,conv_activation,dense_activation,learning_rate,loss,metrics,regularization,standardize
2020-21,MID,7.509724140167236,8.982659339904785,9.771340370178223,1.740755319595337,1.8715355396270752,1.919816017150879,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,5.399345397949219,6.250635623931885,7.135132789611816,1.5221142768859863,1.6179580688476562,1.6838043928146362,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,5.693225383758545,6.29762601852417,6.160584926605225,1.5819447040557861,1.6661142110824585,1.65205979347229,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,5.45088005065918,6.301863670349121,6.775408744812012,1.5078574419021606,1.5738651752471924,1.6364508867263794,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,5.95106315612793,5.265071868896484,6.680131435394287,1.5435086488723755,1.4752062559127808,1.6487038135528564,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,7.507209777832031,9.759081840515137,8.446752548217773,1.7608869075775146,1.9617094993591309,1.868611216545105,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,8.321436882019043,7.848175048828125,8.644468307495117,1.8513116836547852,1.7330178022384644,1.9236533641815186,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,8.134979248046875,7.111084461212158,10.30516529083252,1.9426209926605225,1.8346625566482544,2.1831486225128174,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,8.167437553405762,7.103176593780518,10.357142448425293,1.907625436782837,1.8565782308578491,2.0580787658691406,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,6.526919364929199,6.205276012420654,3.616909980773926,1.6507614850997925,1.6443097591400146,1.4282820224761963,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,6.2740020751953125,5.675344467163086,5.3002166748046875,1.6153967380523682,1.5799305438995361,1.523167371749878,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,5.824878215789795,5.960865497589111,6.4311299324035645,1.6041333675384521,1.6328319311141968,1.6193372011184692,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,6.282393455505371,5.815070152282715,5.018899440765381,1.5774149894714355,1.5644701719284058,1.4970502853393555,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,8.393607139587402,7.232097148895264,9.710707664489746,1.8910993337631226,1.7878105640411377,2.103647470474243,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,8.027020454406738,8.65629768371582,8.571525573730469,1.835563063621521,1.9049686193466187,1.8850985765457153,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,8.431190490722656,8.53141975402832,7.112400054931641,1.8815230131149292,1.9203219413757324,1.8016183376312256,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,8.157981872558594,8.88949203491211,7.385699272155762,1.8701180219650269,2.0028128623962402,1.797372817993164,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,6.054065704345703,6.45575475692749,4.890639781951904,1.56519615650177,1.5983166694641113,1.4653773307800293,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,5.869861125946045,5.768862724304199,6.577035903930664,1.590043544769287,1.5547701120376587,1.6544374227523804,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,6.466256141662598,5.563643932342529,4.7748332023620605,1.6578037738800049,1.579545497894287,1.5373759269714355,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,5.863184928894043,4.954874515533447,8.38748836517334,1.5488765239715576,1.4799660444259644,1.8436181545257568,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,7.900193691253662,10.036259651184082,6.482460975646973,1.8141323328018188,2.011979579925537,1.730808138847351,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,7.944324970245361,7.603702545166016,10.448644638061523,1.8702534437179565,1.8092354536056519,2.182922601699829,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,8.041581153869629,9.4131498336792,6.952789306640625,1.90738046169281,2.0059962272644043,1.843004584312439,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,8.365071296691895,7.831137180328369,8.613390922546387,1.8889086246490479,1.831532597541809,1.8640086650848389,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,5.79465913772583,7.045726299285889,4.856927394866943,1.5498242378234863,1.6614084243774414,1.4184225797653198,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,5.209249019622803,6.675996780395508,7.49783992767334,1.5477803945541382,1.6661443710327148,1.6983659267425537,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,5.6185221672058105,6.588726043701172,6.225276947021484,1.5389772653579712,1.6425892114639282,1.6538963317871094,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,6.02027702331543,4.346983432769775,8.180538177490234,1.6220284700393677,1.4735522270202637,1.8110671043395996,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,8.835755348205566,7.637900352478027,6.842607021331787,1.963293194770813,1.876721978187561,1.705706000328064,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,8.932771682739258,6.806227684020996,8.257685661315918,2.00016713142395,1.8389147520065308,1.8931065797805786,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,8.254354476928711,9.143671989440918,6.778162956237793,1.8736698627471924,1.859171748161316,1.7595102787017822,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,MID,9.026373863220215,8.056902885437012,5.870732307434082,2.091597080230713,1.975669503211975,1.7677720785140991,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,8.345904350280762,5.605159282684326,4.373026371002197,1.9359937906265259,1.6699178218841553,1.5056078433990479,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,7.212314128875732,5.263698577880859,9.050092697143555,1.6924039125442505,1.5033849477767944,1.843557357788086,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,5.705225467681885,7.403997421264648,10.359748840332031,1.5379384756088257,1.6935396194458008,1.9506781101226807,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,6.764603137969971,6.964128017425537,7.020357608795166,1.6834484338760376,1.6374800205230713,1.64143967628479,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,10.972156524658203,13.307785034179688,9.718453407287598,2.32071852684021,2.4619503021240234,2.19370436668396,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,10.895601272583008,13.784198760986328,7.681641101837158,2.3850114345550537,2.6380016803741455,2.158841609954834,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,11.712398529052734,9.874013900756836,10.677446365356445,2.5953526496887207,2.3393449783325195,2.356403350830078,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,11.829751014709473,8.966383934020996,11.589424133300781,2.622359275817871,2.429842472076416,2.65183424949646,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,8.107566833496094,5.605282783508301,5.080774307250977,1.8287192583084106,1.6706633567810059,1.617764949798584,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,6.50799036026001,7.66898775100708,7.839528560638428,1.5694507360458374,1.6995097398757935,1.6708040237426758,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,6.345231533050537,5.360655784606934,11.761931419372559,1.6108222007751465,1.503330945968628,2.085235118865967,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,7.3654961585998535,6.823642730712891,5.087093830108643,1.7097855806350708,1.7093714475631714,1.5311849117279053,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,12.575784683227539,11.275810241699219,5.20096492767334,2.6835811138153076,2.633309841156006,1.9934184551239014,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,11.952301979064941,10.444814682006836,9.135483741760254,2.696037769317627,2.6348721981048584,2.4529836177825928,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,11.105657577514648,11.932555198669434,9.416685104370117,2.607039451599121,2.759211778640747,2.4392621517181396,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,10.78498363494873,13.05101490020752,8.615288734436035,2.494302988052368,2.688725709915161,2.367820978164673,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,6.308123588562012,7.945294380187988,6.3947038650512695,1.5201021432876587,1.6544643640518188,1.6228774785995483,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,6.844535827636719,7.6490478515625,4.551087856292725,1.6896955966949463,1.8146156072616577,1.6150778532028198,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,7.414251804351807,5.3257622718811035,5.850204944610596,1.7849479913711548,1.5856163501739502,1.6981922388076782,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,6.36094856262207,6.581425666809082,8.215004920959473,1.5889983177185059,1.5898407697677612,1.8316707611083984,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,9.343062400817871,14.66197681427002,8.163434028625488,2.2231056690216064,2.682774305343628,2.107590675354004,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,11.231188774108887,10.029393196105957,8.87347412109375,2.557279348373413,2.5342509746551514,2.414358139038086,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,9.149775505065918,12.719609260559082,12.7947416305542,2.1358373165130615,2.4643735885620117,2.441944122314453,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,11.676454544067383,9.622065544128418,8.256073951721191,2.518360137939453,2.4940011501312256,2.2707138061523438,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,7.403754234313965,4.577054977416992,7.290638446807861,1.7340492010116577,1.5035146474838257,1.739302158355713,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,5.493650913238525,8.143056869506836,7.965846538543701,1.4734395742416382,1.6790403127670288,1.7115051746368408,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,7.60753870010376,4.954497337341309,6.5907368659973145,1.8157505989074707,1.5456700325012207,1.759894609451294,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,5.876026153564453,9.279440879821777,6.523044109344482,1.3642830848693848,1.7822262048721313,1.453489065170288,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,11.44607925415039,8.02589225769043,12.32143497467041,2.5430848598480225,2.1856493949890137,2.6217355728149414,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,11.008174896240234,9.187647819519043,11.849743843078613,2.596036434173584,2.504561185836792,2.6522257328033447,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,10.625662803649902,12.694311141967773,7.787998199462891,2.5558221340179443,2.729262351989746,2.41281795501709,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,9.086749076843262,13.904099464416504,10.891322135925293,2.1907215118408203,2.61474871635437,2.5345520973205566,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,5.896377086639404,8.167908668518066,6.6909918785095215,1.5728702545166016,1.7789720296859741,1.6497138738632202,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,6.982139587402344,6.269608020782471,6.224794864654541,1.6624410152435303,1.6761474609375,1.6252100467681885,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,7.27672004699707,5.184964656829834,6.756947040557861,1.7890747785568237,1.6253376007080078,1.7832012176513672,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,7.167992115020752,7.595679759979248,3.25435209274292,1.695626139640808,1.7547556161880493,1.4313788414001465,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,10.207067489624023,9.157493591308594,14.811384201049805,2.48520827293396,2.4737794399261475,2.927497386932373,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,9.645732879638672,11.581494331359863,11.809632301330566,2.383122682571411,2.5203497409820557,2.5167391300201416,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,10.62540054321289,11.476161003112793,9.31871223449707,2.4338810443878174,2.3557589054107666,2.2368996143341064,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,9.608449935913086,14.035694122314453,9.288875579833984,2.1956639289855957,2.4506659507751465,2.0158138275146484,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,6.0607733726501465,7.845871448516846,7.368335723876953,1.583736538887024,1.7220133543014526,1.6791375875473022,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,7.262932300567627,4.85051155090332,8.018890380859375,1.7842600345611572,1.668513298034668,1.7999281883239746,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,8.477211952209473,5.124334812164307,3.354513168334961,1.9528684616088867,1.7522135972976685,1.4863524436950684,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,7.016850471496582,5.370668888092041,7.392108917236328,1.6850913763046265,1.5745859146118164,1.71037757396698,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,11.347586631774902,9.306558609008789,10.906782150268555,2.514502763748169,2.2801783084869385,2.5164542198181152,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,12.099810600280762,8.679953575134277,9.70610237121582,2.6136693954467773,2.4212138652801514,2.564234972000122,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,10.527874946594238,10.389068603515625,12.765539169311523,2.2857232093811035,2.2389986515045166,2.4293806552886963,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,11.282125473022461,11.530122756958008,7.745726585388184,2.6628260612487793,2.7079827785491943,2.3133015632629395,True,1,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,6.6275458335876465,7.757152557373047,5.152785301208496,1.6605921983718872,1.8071703910827637,1.5876545906066895,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,8.154717445373535,5.374123573303223,4.202962875366211,1.870285153388977,1.6391866207122803,1.5543327331542969,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,5.8058390617370605,7.605559349060059,8.697891235351562,1.4881904125213623,1.725831389427185,1.7325022220611572,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,6.5556230545043945,6.569260120391846,7.580651760101318,1.6093477010726929,1.6189680099487305,1.7065662145614624,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,11.50088882446289,9.947904586791992,8.749178886413574,2.5356881618499756,2.500237464904785,2.270148277282715,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,9.941017150878906,11.23314094543457,12.448612213134766,2.376805067062378,2.4076764583587646,2.627812385559082,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,9.93821907043457,12.635135650634766,10.278472900390625,2.321049690246582,2.6250760555267334,2.2502224445343018,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,10.521397590637207,11.390565872192383,9.993606567382812,2.5404603481292725,2.7182209491729736,2.442286491394043,True,2,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,6.06046199798584,9.629178047180176,3.995600938796997,1.652108907699585,1.9084751605987549,1.5032554864883423,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,7.767972469329834,4.814489841461182,5.60917854309082,1.8925260305404663,1.6704639196395874,1.6738476753234863,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,6.926146030426025,6.773743152618408,5.716061592102051,1.7344942092895508,1.6751512289047241,1.6935701370239258,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,7.112401008605957,5.566067695617676,6.651621341705322,1.7595791816711426,1.6591717004776,1.6296032667160034,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,10.997238159179688,10.915423393249512,9.455915451049805,2.3997058868408203,2.245471715927124,2.2982678413391113,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,8.617839813232422,12.872071266174316,14.796546936035156,2.1042017936706543,2.400522232055664,2.612787961959839,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,10.05604362487793,12.77303409576416,10.255570411682129,2.2517027854919434,2.462954044342041,2.224095344543457,True,3,64,relu,relu,0.01,mse,['mae'],0,True
2020-21,FWD,9.882596015930176,12.521912574768066,10.66907024383545,2.3207333087921143,2.5624868869781494,2.3357033729553223,True,3,64,relu,relu,0.01,mse,['mae'],0,True
