season,position,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,verbose,window_size,kernel_size,num_filters,num_dense,conv_activation,dense_activation,drop_low_playtime,low_playtime_cutoff,optimizer,learning_rate,loss,metrics,regularization,early_stopping,tolerance,patience,standardize
"['2020-21', '2021-22']",GK,6.934627056121826,8.237677574157715,6.272663116455078,2.0006206035614014,2.19885516166687,1.7687582969665527,False,3,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.117058277130127,8.858230590820312,8.695568084716797,1.8904601335525513,2.3069825172424316,2.1911637783050537,False,3,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.137934684753418,8.85876178741455,7.511147499084473,1.781213402748108,2.3622701168060303,2.0580551624298096,False,3,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.345541000366211,6.998035430908203,7.092306137084961,2.0652406215667725,2.114450454711914,1.9857680797576904,False,3,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.328444004058838,6.96731424331665,6.772420406341553,2.1095011234283447,1.9576308727264404,1.919575810432434,False,3,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.782261371612549,9.21852970123291,8.898058891296387,1.6719352006912231,2.3128488063812256,2.221069574356079,False,3,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.872830867767334,8.206582069396973,7.037278652191162,2.037841796875,2.175684690475464,2.114006757736206,False,3,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.152114391326904,6.898107528686523,8.533267974853516,2.0090322494506836,1.9277400970458984,2.172305107116699,False,3,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.1335577964782715,6.999747276306152,7.934443950653076,2.08317232131958,2.0036330223083496,2.2235889434814453,False,3,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.057920932769775,7.209927558898926,7.918804168701172,2.111326217651367,2.106051445007324,2.1280429363250732,False,3,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.935281753540039,7.410611629486084,7.630716323852539,1.993442416191101,2.108915090560913,2.0233707427978516,False,3,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.728091716766357,9.08491325378418,7.9533185958862305,1.8102574348449707,2.132697582244873,2.0121798515319824,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.986995220184326,9.249211311340332,8.533812522888184,1.8045114278793335,2.4607417583465576,2.267037868499756,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.283076286315918,9.40847110748291,9.362295150756836,1.6577626466751099,2.1292850971221924,2.114407539367676,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.1192169189453125,8.04729175567627,9.666309356689453,1.6975396871566772,1.8253093957901,2.264536142349243,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.400863170623779,7.330417156219482,8.13802433013916,1.932899832725525,1.8601689338684082,2.101375102996826,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.691562652587891,9.029942512512207,9.661242485046387,1.7493722438812256,2.1657116413116455,2.274252414703369,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.163579940795898,9.953958511352539,8.514760971069336,1.531571865081787,2.25370192527771,1.9006984233856201,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.540894031524658,9.522080421447754,8.787871360778809,1.758069396018982,2.3129358291625977,2.1033177375793457,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.574575424194336,7.509324073791504,7.084702968597412,2.1929523944854736,2.0993340015411377,2.157749652862549,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.331148624420166,7.2715630531311035,6.57215690612793,1.9934853315353394,1.9839611053466797,1.8933535814285278,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.503704071044922,8.108832359313965,7.956026554107666,1.90257728099823,2.1296651363372803,2.077960252761841,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.235257625579834,8.38741397857666,8.694129943847656,1.8332074880599976,2.123812675476074,2.1261003017425537,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.834624767303467,6.98369836807251,6.554558753967285,2.2029731273651123,2.0690975189208984,1.8969519138336182,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.415097236633301,8.355944633483887,7.385331630706787,1.890833854675293,2.0644006729125977,2.090846538543701,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.570248126983643,8.439485549926758,7.863496780395508,1.7924470901489258,1.9482084512710571,1.9342812299728394,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.5419392585754395,9.420214653015137,10.0972261428833,1.6295181512832642,2.299121618270874,2.2824814319610596,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.89929723739624,7.228338241577148,5.779287815093994,2.1034998893737793,1.963596224784851,1.8338512182235718,False,6,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.622061729431152,9.484371185302734,8.590121269226074,1.5963085889816284,2.1829254627227783,1.9320193529129028,False,6,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.1857476234436035,10.253777503967285,11.157697677612305,1.3138628005981445,2.1493256092071533,2.3186707496643066,False,6,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.9393415451049805,10.053279876708984,9.314522743225098,1.5235496759414673,2.266300678253174,2.173004150390625,False,6,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.617023468017578,8.998631477355957,7.027928352355957,1.9077774286270142,2.276193141937256,1.7972286939620972,False,6,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.5367560386657715,9.49976634979248,10.339559555053711,1.3510583639144897,2.1905412673950195,2.3383562564849854,False,6,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.409031391143799,12.913862228393555,8.222219467163086,1.4145010709762573,2.7256476879119873,1.8702161312103271,False,6,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.759953022003174,8.860620498657227,9.011253356933594,1.7646287679672241,2.109365463256836,2.101511001586914,False,6,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.9636688232421875,8.064817428588867,6.804934978485107,1.929059624671936,2.1720519065856934,1.957420825958252,False,6,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.825754165649414,7.556992530822754,8.673827171325684,1.7340164184570312,1.9658416509628296,2.1722168922424316,False,6,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.294013023376465,11.010031700134277,11.716004371643066,1.312371015548706,2.1795318126678467,2.433605194091797,False,6,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.068935871124268,12.548511505126953,7.863659381866455,1.8504750728607178,2.7438199520111084,2.085345983505249,False,6,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.574160099029541,7.867345809936523,5.7700042724609375,2.063570261001587,2.0501437187194824,1.6311079263687134,False,6,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.4400105476379395,8.253764152526855,7.815006732940674,1.7701408863067627,2.0456881523132324,2.000551223754883,False,6,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.664251327514648,9.008773803710938,8.711508750915527,1.8014981746673584,2.1646735668182373,2.2102210521698,False,6,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.966355800628662,8.57280445098877,8.589882850646973,1.7585821151733398,2.034452199935913,2.055389881134033,False,6,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.599199295043945,8.439529418945312,8.013666152954102,1.8570572137832642,2.1942427158355713,2.0764968395233154,False,6,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.462242126464844,10.272032737731934,8.816790580749512,1.609266757965088,2.1603572368621826,2.0579946041107178,False,6,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.377830505371094,9.372758865356445,11.341917037963867,1.432981252670288,2.0492801666259766,2.4648208618164062,False,6,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.946222305297852,9.639863014221191,10.994040489196777,1.455104947090149,2.230921506881714,2.396610975265503,False,6,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.656591892242432,8.033848762512207,8.353649139404297,1.9423878192901611,2.126347541809082,2.216750383377075,False,6,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.187007427215576,9.310185432434082,8.092657089233398,1.5470476150512695,2.119692087173462,1.946966290473938,False,6,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.298344135284424,10.717584609985352,10.706069946289062,1.3847072124481201,2.336826801300049,2.4166324138641357,False,6,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.6096978187561035,9.581369400024414,8.874192237854004,1.6371517181396484,2.1482961177825928,2.047548532485962,False,6,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.030518531799316,8.221867561340332,7.676037311553955,1.896316409111023,2.0491344928741455,2.0496253967285156,False,6,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.701709747314453,9.401662826538086,8.414031982421875,1.694952368736267,2.200122356414795,2.1021335124969482,False,6,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.191330909729004,10.423731803894043,8.025785446166992,1.3199210166931152,2.2355175018310547,1.8684546947479248,False,6,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.643118858337402,10.544878959655762,9.971240043640137,1.6330287456512451,2.349372148513794,2.3724026679992676,False,6,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.234678268432617,7.649319171905518,6.61808967590332,2.1149709224700928,2.116203546524048,2.0022599697113037,False,6,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.12441349029541,9.98037338256836,7.656476974487305,1.662196159362793,2.270940065383911,1.9555550813674927,False,6,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.472533702850342,9.586613655090332,9.973145484924316,1.4333162307739258,2.2132837772369385,2.154391050338745,False,6,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.510814189910889,9.229328155517578,8.939205169677734,1.6054069995880127,2.085744857788086,1.9605460166931152,False,6,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.998294353485107,7.782042026519775,8.03268814086914,1.8818085193634033,1.9920083284378052,2.071528196334839,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.974995136260986,7.8959245681762695,10.586014747619629,1.6152960062026978,1.913733959197998,2.2059638500213623,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.110912799835205,10.483081817626953,12.061422348022461,1.2861902713775635,2.105196952819824,2.466196060180664,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.877440452575684,10.67727279663086,11.296853065490723,1.4015206098556519,2.210676908493042,2.26851749420166,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.7934041023254395,8.700864791870117,6.085180759429932,1.9216207265853882,2.272162437438965,1.7702444791793823,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.994471073150635,8.58287239074707,9.134112358093262,1.6913613080978394,2.0164949893951416,2.169605016708374,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,3.139324426651001,12.827322959899902,12.91624927520752,1.02322518825531,2.5532455444335938,2.5185904502868652,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.212950706481934,11.567757606506348,11.00863265991211,1.28816556930542,2.5076262950897217,2.308976650238037,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.667035102844238,8.540817260742188,7.553036212921143,2.0415663719177246,2.375161647796631,2.0769639015197754,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.177866458892822,8.37027645111084,8.655723571777344,1.9336926937103271,2.208789110183716,2.342254161834717,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.545515537261963,9.776483535766602,9.308980941772461,1.6868118047714233,2.2229716777801514,2.230788469314575,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.676883220672607,8.60790729522705,11.478114128112793,1.531004786491394,1.958632469177246,2.3338029384613037,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.45454740524292,7.078568458557129,7.401047229766846,2.040987253189087,1.9197129011154175,2.107656955718994,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.613265514373779,8.358718872070312,8.088159561157227,1.8746364116668701,2.055931806564331,2.0411131381988525,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.20068359375,9.071895599365234,10.6141357421875,1.498396635055542,2.002565860748291,2.326967239379883,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.788254737854004,10.076704978942871,10.062776565551758,1.5724618434906006,2.23012113571167,2.160743474960327,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.114925384521484,6.474828720092773,7.990702152252197,1.9949792623519897,1.8153635263442993,2.093918800354004,False,9,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.504799842834473,9.858291625976562,9.06006908416748,1.4614622592926025,2.2731218338012695,2.0099234580993652,False,9,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,3.1102333068847656,11.525906562805176,9.660179138183594,1.0587016344070435,2.253573417663574,1.9651647806167603,False,9,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.179967403411865,11.505096435546875,8.95737361907959,1.325607180595398,2.387402296066284,1.9781938791275024,False,9,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.329103946685791,8.041065216064453,7.322448253631592,2.0036683082580566,2.0037381649017334,2.0243663787841797,False,9,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.304765701293945,11.943708419799805,9.732008934020996,1.2541919946670532,2.4569404125213623,2.0615015029907227,False,9,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.158596515655518,9.736952781677246,10.511459350585938,1.2932342290878296,2.0274784564971924,2.323199987411499,False,9,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.641330718994141,12.714344024658203,9.897095680236816,1.3536598682403564,2.6047847270965576,2.1573121547698975,False,9,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.303422927856445,6.551248073577881,8.02314567565918,2.069897413253784,1.9851117134094238,2.177478313446045,False,9,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.194914817810059,12.637024879455566,9.434401512145996,1.3153409957885742,2.6740527153015137,2.1614227294921875,False,9,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.263599395751953,9.388855934143066,10.914994239807129,1.2533628940582275,1.954845666885376,2.281895637512207,False,9,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.192365646362305,9.320815086364746,11.860642433166504,1.2762248516082764,2.0149576663970947,2.319650411605835,False,9,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.5962443351745605,8.052982330322266,8.683996200561523,1.9638043642044067,2.2559893131256104,2.326148748397827,False,9,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.155020236968994,10.099830627441406,10.889443397521973,1.4477062225341797,2.1218998432159424,2.2533087730407715,False,9,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.757210731506348,9.322274208068848,11.284162521362305,1.4349220991134644,2.038517951965332,2.5116477012634277,False,9,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,3.9821321964263916,14.015242576599121,13.319555282592773,1.2087714672088623,2.6348249912261963,2.571014404296875,False,9,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,7.12754487991333,7.608828544616699,7.728947639465332,2.112689256668091,2.1702404022216797,2.1554927825927734,False,9,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,3.221639394760132,9.790278434753418,11.078039169311523,1.0912867784500122,2.0269761085510254,2.2893922328948975,False,9,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,3.3532629013061523,11.09151554107666,12.66684341430664,1.0797803401947021,2.277139186859131,2.419395685195923,False,9,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.363434791564941,11.660087585449219,8.947368621826172,1.5374828577041626,2.508446455001831,2.0304977893829346,False,9,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.27315616607666,8.66171932220459,10.933923721313477,1.7083667516708374,1.978783130645752,2.332502841949463,False,9,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
