assists,clean_sheets,creativity,bps,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,total_points,kickoff_time,was_home,name,Target_Output,difficulty_gap
0.0,0.1666666666666666,0.0,18.5,1.6666666666666667,0.0,2.733333333333333,27.166666666666668,90.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,3.333333333333333,2021-10-03T13:00:00Z,False,Kasper Schmeichel,1.0,0
0.0,0.1428571428571428,0.0,17.571428571428573,1.7142857142857142,0.0,2.628571428571429,26.11428571428572,90.0,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,0.0,3.0,2021-10-16T14:00:00Z,True,Kasper Schmeichel,2.0,0
0.0,0.0,0.0,16.0,2.0,0.0,2.642857142857143,26.228571428571428,90.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,2.0,2021-10-24T13:00:00Z,False,Kasper Schmeichel,3.0,0
0.0,0.0,0.0,16.285714285714285,1.5714285714285714,0.0,2.8142857142857145,27.942857142857147,90.0,0.0,0.0,0.0,0.0,3.571428571428572,0.0,0.0,2.2857142857142856,2021-10-30T11:30:00Z,True,Kasper Schmeichel,2.0,1
0.0,0.0,0.0,17.285714285714285,1.7142857142857142,0.0,2.9,28.88571428571429,90.0,0.0,0.0,0.0,0.0,3.7142857142857135,0.0,0.0,2.142857142857143,2021-11-07T14:00:00Z,False,Kasper Schmeichel,3.0,0
0.0,0.0,0.0,16.571428571428573,1.7142857142857142,0.0,2.5142857142857147,24.97142857142857,90.0,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,0.0,2.0,2021-11-20T12:30:00Z,True,Kasper Schmeichel,1.0,1
0.0,0.0,0.0,16.857142857142858,1.8571428571428568,0.0,2.642857142857143,26.342857142857135,90.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.1428571428571428,1.8571428571428568,2021-11-28T14:00:00Z,True,Kasper Schmeichel,2.0,-1
0.0,0.0,0.0,17.0,1.8571428571428568,0.0,2.742857142857143,27.371428571428574,90.0,0.0,0.0,0.0,0.0,3.571428571428572,0.0,0.1428571428571428,2.0,2021-12-01T19:30:00Z,False,Kasper Schmeichel,2.0,1
0.0,0.0,0.0,18.0,1.8571428571428568,0.0,3.0142857142857147,30.057142857142857,90.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1428571428571428,2.142857142857143,2021-12-05T16:30:00Z,False,Kasper Schmeichel,1.0,0
0.0,0.0,0.0142857142857142,17.0,1.8571428571428568,0.0,2.885714285714286,28.82857142857143,90.0,0.0,0.0,0.0,0.0,3.7142857142857135,0.0,0.1428571428571428,2.0,2021-12-12T14:00:00Z,True,Kasper Schmeichel,7.0,-1
0.0,0.1428571428571428,0.0142857142857142,18.285714285714285,1.7142857142857142,0.0,2.728571428571428,27.285714285714285,90.0,0.0,0.0,0.0,0.0,3.571428571428572,0.0,0.1428571428571428,2.571428571428572,2021-12-26T15:00:00Z,False,Kasper Schmeichel,-1.0,3
0.0,0.1428571428571428,0.0142857142857142,16.428571428571427,2.2857142857142856,0.0,2.5142857142857147,25.11428571428572,90.0,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,0.1428571428571428,2.142857142857143,2021-12-28T20:00:00Z,True,Kasper Schmeichel,15.0,1
0.0,0.2857142857142857,0.0142857142857142,20.0,2.142857142857143,0.0,2.814285714285714,28.142857142857142,90.0,0.0,0.0,0.1428571428571428,0.0,3.2857142857142856,0.0,0.1428571428571428,3.857142857142857,2022-01-19T19:30:00Z,True,Kasper Schmeichel,2.0,0
0.0,0.2857142857142857,0.0142857142857142,20.428571428571427,2.142857142857143,0.0,2.771428571428572,27.742857142857144,90.0,0.0,0.0,0.1428571428571428,0.0,3.4285714285714284,0.0,0.0,4.0,2022-01-23T14:00:00Z,True,Kasper Schmeichel,3.0,-1
0.0,0.2857142857142857,0.0142857142857142,20.428571428571427,2.0,0.0,2.8285714285714287,28.28571428571428,90.0,0.0,0.0,0.1428571428571428,0.0,3.4285714285714284,0.0,0.0,4.142857142857143,2022-02-10T19:45:00Z,False,Kasper Schmeichel,4.0,3
0.0,0.2857142857142857,0.0142857142857142,21.571428571428573,2.0,0.0,3.2571428571428567,32.628571428571426,90.0,0.0,0.0,0.1428571428571428,0.0,4.0,0.0,0.0,4.428571428571429,2022-02-13T16:30:00Z,True,Kasper Schmeichel,1.0,0
0.0,0.2857142857142857,0.1428571428571428,21.0,2.0,0.0,3.185714285714285,31.685714285714287,90.0,0.0,0.0,0.1428571428571428,0.0,3.857142857142857,0.0,0.0,4.428571428571429,2022-02-20T16:30:00Z,False,Kasper Schmeichel,1.0,1
0.0,0.1428571428571428,0.1571428571428571,18.571428571428573,2.2857142857142856,0.0,3.057142857142857,30.31428571428572,90.0,0.0,0.0,0.1428571428571428,0.0,3.571428571428572,0.0,0.0,3.571428571428572,2022-03-01T19:45:00Z,False,Kasper Schmeichel,6.0,0
0.0,0.2857142857142857,0.1571428571428571,20.714285714285715,1.4285714285714286,0.0,3.1714285714285717,31.457142857142856,90.0,0.0,0.0,0.1428571428571428,0.0,3.571428571428572,0.0,0.0,4.571428571428571,2022-03-05T12:30:00Z,True,Kasper Schmeichel,10.0,-1
0.0,0.2857142857142857,1.5857142857142856,19.142857142857142,1.4285714285714286,0.0,3.128571428571429,29.657142857142865,90.0,0.0,0.0,0.0,0.0,3.571428571428572,0.0,0.0,3.857142857142857,2022-03-13T16:30:00Z,False,Kasper Schmeichel,2.0,2
0.0,0.2857142857142857,1.5857142857142856,19.142857142857142,1.2857142857142858,0.0,3.2857142857142856,31.2,90.0,0.0,0.0,0.0,0.0,3.571428571428572,0.0,0.0,3.857142857142857,2022-03-20T14:00:00Z,True,Kasper Schmeichel,3.0,-1
0.0,0.2857142857142857,1.5857142857142856,19.857142857142858,1.2857142857142858,0.0,3.4714285714285715,33.02857142857143,90.0,0.0,0.0,0.0,0.0,3.857142857142857,0.0,0.0,3.857142857142857,2022-04-02T16:30:00Z,False,Kasper Schmeichel,3.0,2
0.0,0.2857142857142857,1.5857142857142856,18.428571428571427,1.1428571428571428,0.0,2.9857142857142853,28.142857142857142,90.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,3.7142857142857135,2022-04-10T13:00:00Z,True,Kasper Schmeichel,9.0,-1
0.0,0.2857142857142857,1.4428571428571428,21.0,1.0,0.0,3.357142857142857,32.05714285714286,90.0,0.0,0.0,0.1428571428571428,0.0,3.2857142857142856,0.0,0.0,4.857142857142857,2022-04-17T13:15:00Z,False,Kasper Schmeichel,3.0,1
0.0,0.2857142857142857,1.4285714285714286,22.571428571428573,1.0,0.0,3.728571428571428,35.8,90.0,0.0,0.0,0.1428571428571428,0.0,3.857142857142857,0.0,0.0,5.142857142857143,2022-04-20T18:45:00Z,False,Kasper Schmeichel,2.0,0
0.0,0.1428571428571428,1.4285714285714286,21.142857142857142,1.1428571428571428,0.0,3.7,35.457142857142856,90.0,0.0,0.0,0.1428571428571428,0.0,3.857142857142857,0.0,0.0,4.571428571428571,2022-04-23T14:00:00Z,True,Kasper Schmeichel,8.0,-1
0.0,0.1428571428571428,0.0,20.0,1.1428571428571428,0.0,3.271428571428572,32.51428571428572,90.0,0.0,0.0,0.1428571428571428,0.0,3.7142857142857135,0.0,0.0,4.285714285714286,2022-05-01T13:00:00Z,False,Kasper Schmeichel,2.0,2
0.0,0.1428571428571428,0.0,19.857142857142858,1.2857142857142858,0.0,3.185714285714285,31.65714285714285,90.0,0.0,0.0,0.1428571428571428,0.0,3.571428571428572,0.0,0.0,4.285714285714286,2022-05-08T13:00:00Z,True,Kasper Schmeichel,1.0,-1
0.0,0.1428571428571428,0.0,18.714285714285715,1.4285714285714286,0.0,2.871428571428571,28.542857142857144,90.0,0.0,0.0,0.1428571428571428,0.0,3.142857142857143,0.0,0.0,4.0,2022-05-11T18:45:00Z,True,Kasper Schmeichel,7.0,-1
0.0,0.2857142857142857,0.0,20.428571428571427,1.2857142857142858,0.0,2.942857142857143,29.342857142857135,90.0,0.0,0.0,0.1428571428571428,0.0,3.2857142857142856,0.0,0.0,4.571428571428571,2022-05-15T13:00:00Z,False,Kasper Schmeichel,0.0,0
0.0,0.2857142857142857,0.0,16.571428571428573,1.1428571428571428,0.0,2.385714285714286,23.77142857142857,77.14285714285714,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.2857142857142856,2022-05-19T19:00:00Z,False,Kasper Schmeichel,4.0,2
0.0,0.2857142857142857,0.0,17.0,1.0,0.0,2.414285714285714,24.08571428571429,77.14285714285714,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,3.4285714285714284,2022-05-22T15:00:00Z,True,Kasper Schmeichel,2.0,-1
0.0,0.0,0.0,10.0,1.1666666666666667,0.0,1.5,14.933333333333332,60.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.3333333333333333,2021-10-02T14:00:00Z,False,Daniel Bachmann,0.0,0
0.0,0.0,0.0,8.571428571428571,1.0,0.0,1.2857142857142858,12.8,51.42857142857143,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,1.1428571428571428,2021-10-16T11:30:00Z,True,Daniel Bachmann,0.0,0
0.0,0.0,0.0,7.285714285714286,0.7142857142857143,0.0,1.2428571428571429,12.4,38.57142857142857,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,1.0,2021-10-23T14:00:00Z,False,Daniel Bachmann,0.0,0
0.0,0.0,0.0,6.0,0.4285714285714285,0.0,1.0857142857142856,10.828571428571427,25.714285714285715,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,0.0,0.8571428571428571,2021-10-30T14:00:00Z,True,Daniel Bachmann,0.0,0
0.0,0.0,0.0,2.571428571428572,0.2857142857142857,0.0,0.4714285714285714,4.714285714285714,12.857142857142858,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.2857142857142857,2021-11-07T14:00:00Z,False,Daniel Bachmann,0.0,0
0.0,0.0,0.0,2.4285714285714284,0.5714285714285714,0.0,0.4428571428571429,4.371428571428572,12.857142857142858,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.1428571428571428,2021-12-01T19:30:00Z,True,Daniel Bachmann,1.0,0
0.0,0.0,0.0,4.285714285714286,0.8571428571428571,0.0,0.7142857142857143,7.057142857142858,25.714285714285715,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.2857142857142857,2021-12-04T17:30:00Z,True,Daniel Bachmann,4.0,0
0.0,0.0,0.0,8.285714285714286,1.2857142857142858,0.0,1.7285714285714284,17.25714285714286,38.57142857142857,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,0.8571428571428571,2021-12-10T20:00:00Z,False,Daniel Bachmann,2.0,0
0.0,0.0,0.0,10.428571428571429,1.5714285714285714,0.0,2.057142857142857,20.51428571428572,51.42857142857143,0.0,0.0,0.0,0.0,2.571428571428572,0.0,0.0,1.1428571428571428,2021-12-28T15:00:00Z,True,Daniel Bachmann,0.0,0
0.0,0.0,0.0,11.571428571428571,2.142857142857143,0.0,2.242857142857143,22.31428571428572,64.28571428571429,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,1.1428571428571428,2022-01-01T15:00:00Z,True,Daniel Bachmann,5.0,0
0.0,0.0,0.0,15.571428571428571,2.2857142857142856,0.0,3.0,29.857142857142858,77.14285714285714,0.0,0.0,0.0,0.0,4.142857142857143,0.0,0.0,1.8571428571428568,2022-01-15T15:00:00Z,False,Daniel Bachmann,0.0,0
0.0,0.0,0.0,15.571428571428571,2.2857142857142856,0.0,3.0,29.857142857142858,77.14285714285714,0.0,0.0,0.0,0.0,4.142857142857143,0.0,0.0,1.8571428571428568,2022-01-21T20:00:00Z,True,Daniel Bachmann,1.0,0
0.0,0.0,0.0,14.0,2.142857142857143,0.0,2.5857142857142854,25.77142857142857,77.14285714285714,0.0,0.0,0.0,0.0,3.571428571428572,0.0,0.0,1.8571428571428568,2022-02-05T18:00:00Z,False,Daniel Bachmann,0.0,0
0.0,0.0,0.0,12.142857142857142,1.8571428571428568,0.0,2.314285714285714,23.085714285714285,64.28571428571429,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,0.0,1.7142857142857142,2022-02-08T19:45:00Z,False,Daniel Bachmann,0.0,0
0.0,0.0,0.0,8.142857142857142,1.4285714285714286,0.0,1.3,12.885714285714284,51.42857142857143,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.1428571428571428,2022-02-12T15:00:00Z,True,Daniel Bachmann,0.0,0
0.0,0.0,0.0,6.0,1.1428571428571428,0.0,0.9714285714285714,9.62857142857143,38.57142857142857,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,0.0,0.8571428571428571,2022-02-19T15:00:00Z,False,Daniel Bachmann,0.0,0
0.0,0.0,0.0,4.857142857142857,0.5714285714285714,0.0,0.7857142857142857,7.828571428571428,25.714285714285715,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,0.8571428571428571,2022-02-23T19:30:00Z,True,Daniel Bachmann,0.0,0
0.0,0.0,0.0,0.8571428571428571,0.4285714285714285,0.0,0.0285714285714285,0.2857142857142857,12.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,2022-02-26T15:00:00Z,False,Daniel Bachmann,0.0,0
0.0,0.0,0.0,0.8571428571428571,0.4285714285714285,0.0,0.0285714285714285,0.2857142857142857,12.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,2022-03-06T14:00:00Z,True,Daniel Bachmann,0.0,0
0.0,0.0,0.0,3.0,0.2857142857142857,0.0,0.4571428571428572,4.628571428571428,12.857142857142858,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.2857142857142857,2021-11-30T19:30:00Z,True,Martin Dubravka,3.0,-1
0.0,0.0,0.0,5.714285714285714,0.4285714285714285,0.0,0.9714285714285716,9.742857142857142,25.714285714285715,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,0.7142857142857143,2021-12-04T15:00:00Z,True,Martin Dubravka,6.0,-1
0.0,0.1428571428571428,0.0,8.857142857142858,0.4285714285714285,0.0,1.1428571428571428,11.457142857142856,38.57142857142857,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,1.5714285714285714,2021-12-12T14:00:00Z,False,Martin Dubravka,0.0,1
0.0,0.1428571428571428,0.0,10.142857142857142,1.0,0.0,1.3,13.028571428571428,51.42857142857143,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,0.0,1.5714285714285714,2021-12-16T20:00:00Z,False,Martin Dubravka,3.0,3
0.0,0.1428571428571428,0.0,13.285714285714286,1.4285714285714286,0.0,1.9714285714285715,19.8,64.28571428571429,0.0,0.0,0.0,0.0,2.4285714285714284,0.0,0.0,2.0,2021-12-19T14:00:00Z,True,Martin Dubravka,1.0,2
0.0,0.1428571428571428,0.0,15.857142857142858,2.0,0.0,2.3714285714285714,23.74285714285714,77.14285714285714,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,2.142857142857143,2021-12-27T20:00:00Z,True,Martin Dubravka,2.0,0
0.0,0.1428571428571428,0.0,17.428571428571427,2.142857142857143,0.0,2.5285714285714285,25.285714285714285,90.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,2.4285714285714284,2022-01-15T15:00:00Z,True,Martin Dubravka,3.0,-1
0.0,0.1428571428571428,0.0,16.857142857142858,2.0,0.0,2.571428571428572,25.628571428571423,90.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,2.571428571428572,2022-01-22T15:00:00Z,False,Martin Dubravka,9.0,0
0.0,0.2857142857142857,0.0,18.428571428571427,1.8571428571428568,0.0,2.5142857142857147,25.142857142857142,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.4285714285714284,2022-02-08T19:45:00Z,True,Martin Dubravka,2.0,-1
0.0,0.1428571428571428,0.0,16.857142857142858,2.0,0.0,2.5571428571428574,25.514285714285712,90.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,2.857142857142857,2022-02-13T14:00:00Z,True,Martin Dubravka,9.0,-1
0.0,0.2857142857142857,0.0,18.714285714285715,1.4285714285714286,0.0,2.5285714285714285,25.285714285714285,90.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,4.142857142857143,2022-02-19T12:30:00Z,False,Martin Dubravka,2.0,1
0.0,0.2857142857142857,0.0,17.428571428571427,1.1428571428571428,0.0,2.157142857142857,21.542857142857144,90.0,0.0,0.0,0.0,0.0,2.571428571428572,0.0,0.0,4.0,2022-02-26T15:00:00Z,False,Martin Dubravka,5.0,0
0.0,0.4285714285714285,0.0,17.285714285714285,0.5714285714285714,0.0,1.9,19.0,90.0,0.0,0.0,0.0,0.0,2.2857142857142856,0.0,0.1428571428571428,4.571428571428571,2022-03-05T15:00:00Z,True,Martin Dubravka,3.0,-1
0.0,0.4285714285714285,0.0,17.285714285714285,0.5714285714285714,0.0,2.128571428571429,21.285714285714285,90.0,0.0,0.0,0.0,0.0,2.4285714285714284,0.0,0.1428571428571428,4.714285714285714,2022-03-10T19:30:00Z,False,Martin Dubravka,3.0,1
0.0,0.4285714285714285,0.0,17.428571428571427,0.5714285714285714,0.0,2.1142857142857143,21.2,90.0,0.0,0.0,0.0,0.0,2.4285714285714284,0.0,0.1428571428571428,4.714285714285714,2022-03-13T14:00:00Z,False,Martin Dubravka,2.0,2
0.0,0.2857142857142857,0.0,14.714285714285714,0.7142857142857143,0.0,1.9285714285714288,19.25714285714286,90.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.1428571428571428,3.7142857142857135,2022-03-17T19:45:00Z,False,Martin Dubravka,2.0,0
0.0,0.2857142857142857,0.0,14.857142857142858,0.7142857142857143,0.0,1.9142857142857144,19.2,90.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.1428571428571428,3.7142857142857135,2022-04-03T15:30:00Z,False,Martin Dubravka,0.0,2
0.0,0.1428571428571428,0.0,13.428571428571429,1.4285714285714286,0.0,1.8857142857142857,18.914285714285715,90.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.1428571428571428,2.4285714285714284,2022-04-08T19:00:00Z,True,Martin Dubravka,7.0,0
0.0,0.2857142857142857,0.0,15.142857142857142,1.2857142857142858,0.0,1.7714285714285716,17.714285714285715,90.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.1428571428571428,3.142857142857143,2022-04-17T13:15:00Z,True,Martin Dubravka,2.0,-1
0.0,0.1428571428571428,0.0,14.142857142857142,1.4285714285714286,0.0,1.7142857142857142,17.114285714285717,90.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,2.7142857142857144,2022-04-20T18:45:00Z,True,Martin Dubravka,6.0,-1
