assists,clean_sheets,creativity,bps,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,total_points,kickoff_time,was_home,name,Target_Output,difficulty_gap
0.1428571428571428,0.0,4.871428571428572,7.428571428571429,0.7142857142857143,0.1428571428571428,2.257142857142857,9.914285714285716,19.571428571428573,0.0,0.0,0.0,0.0,0.0,7.857142857142857,0.1428571428571428,2.0,2022-03-10T19:30:00Z,False,Juan Camilo Hernández Suárez,0.0,0
0.1428571428571428,0.0,4.4,6.714285714285714,1.2857142857142858,0.1428571428571428,2.3,9.62857142857143,31.428571428571427,0.1428571428571428,0.0,0.0,0.0,0.0,9.714285714285714,0.1428571428571428,1.8571428571428568,2022-03-13T14:00:00Z,False,Juan Camilo Hernández Suárez,12.0,0
0.1428571428571428,0.0,6.385714285714286,14.857142857142858,1.4285714285714286,0.4285714285714285,4.014285714285714,19.457142857142856,44.285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,15.0,0.2857142857142857,3.571428571428572,2022-04-02T11:30:00Z,False,Juan Camilo Hernández Suárez,1.0,0
0.1428571428571428,0.0,7.057142857142858,15.0,1.5714285714285714,0.4285714285714285,4.728571428571428,20.942857142857143,55.285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,20.0,0.4285714285714285,3.7142857142857135,2022-04-09T14:00:00Z,True,Juan Camilo Hernández Suárez,1.0,0
0.1428571428571428,0.0,7.1000000000000005,14.714285714285714,1.7142857142857142,0.4285714285714285,4.814285714285715,21.285714285714285,60.57142857142857,0.1428571428571428,0.0,0.0,0.0,0.0,20.428571428571427,0.4285714285714285,3.7142857142857135,2022-04-16T14:00:00Z,True,Juan Camilo Hernández Suárez,0.0,0
0.1428571428571428,0.0,6.914285714285716,14.428571428571429,1.4285714285714286,0.4285714285714285,4.785714285714286,21.285714285714285,55.0,0.1428571428571428,0.0,0.0,0.0,0.0,20.285714285714285,0.4285714285714285,3.571428571428572,2022-04-23T14:00:00Z,False,Juan Camilo Hernández Suárez,0.0,0
0.1428571428571428,0.0,6.914285714285716,14.428571428571429,1.4285714285714286,0.4285714285714285,4.785714285714286,21.285714285714285,55.0,0.1428571428571428,0.0,0.0,0.0,0.0,20.285714285714285,0.4285714285714285,3.571428571428572,2022-04-30T14:00:00Z,True,Juan Camilo Hernández Suárez,0.0,0
0.0,0.0,3.6571428571428575,8.285714285714286,1.0,0.2857142857142857,2.9,11.94285714285714,42.142857142857146,0.1428571428571428,0.0,0.0,0.0,0.0,14.0,0.2857142857142857,2.0,2022-05-07T14:00:00Z,False,Juan Camilo Hernández Suárez,0.0,0
0.0,0.0,2.7,8.428571428571429,0.4285714285714285,0.2857142857142857,2.542857142857143,11.94285714285714,29.285714285714285,0.0,0.0,0.0,0.0,0.0,10.714285714285714,0.2857142857142857,2.0,2022-05-11T18:45:00Z,True,Juan Camilo Hernández Suárez,0.0,0
0.0,0.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,0.8285714285714285,2.1142857142857143,16.428571428571427,0.0,0.0,0.0,0.0,0.0,5.428571428571429,0.1428571428571428,0.2857142857142857,2022-05-15T13:00:00Z,True,Juan Camilo Hernández Suárez,0.0,0
0.0,0.0,0.0428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.1142857142857143,0.6285714285714287,5.428571428571429,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.1428571428571428,2022-05-22T15:00:00Z,False,Juan Camilo Hernández Suárez,1.0,0
0.0,0.1666666666666666,5.3500000000000005,20.83333333333333,0.6666666666666666,0.6666666666666666,5.75,25.73333333333333,71.0,0.0,0.0,0.0,0.0,0.0,27.33333333333333,0.0,5.666666666666667,2021-11-01T20:00:00Z,True,Hee-Chan Hwang,2.0,-1
0.0,0.1428571428571428,5.185714285714285,19.142857142857142,0.7142857142857143,0.5714285714285714,5.242857142857143,23.485714285714288,73.71428571428571,0.0,0.0,0.0,0.0,0.0,24.571428571428573,0.0,5.142857142857143,2021-11-06T15:00:00Z,False,Hee-Chan Hwang,2.0,-1
0.0,0.1428571428571428,7.828571428571428,14.857142857142858,1.0,0.4285714285714285,4.557142857142857,18.142857142857142,82.57142857142857,0.0,0.0,0.0,0.0,0.0,20.428571428571427,0.0,4.285714285714286,2021-11-20T15:00:00Z,True,Hee-Chan Hwang,2.0,0
0.0,0.2857142857142857,10.44285714285714,17.142857142857142,1.0,0.4285714285714285,4.6000000000000005,18.88571428571429,88.42857142857143,0.0,0.0,0.0,0.0,0.0,17.571428571428573,0.0,4.428571428571429,2021-11-27T15:00:00Z,False,Hee-Chan Hwang,2.0,-1
0.0,0.2857142857142857,12.185714285714289,17.0,1.0,0.4285714285714285,4.571428571428571,19.37142857142857,88.85714285714286,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4.428571428571429,2021-12-01T19:30:00Z,True,Hee-Chan Hwang,1.0,-1
0.0,0.4285714285714285,11.485714285714284,9.571428571428571,0.8571428571428571,0.1428571428571428,3.585714285714286,10.914285714285716,88.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.1428571428571428,2.7142857142857144,2021-12-04T15:00:00Z,True,Hee-Chan Hwang,2.0,1
0.0,0.5714285714285714,13.842857142857142,10.857142857142858,0.5714285714285714,0.1428571428571428,3.871428571428571,11.971428571428572,86.71428571428571,0.0,0.0,0.0,0.0,0.0,12.857142857142858,0.1428571428571428,2.7142857142857144,2021-12-11T12:30:00Z,False,Hee-Chan Hwang,1.0,2
0.0,0.5714285714285714,13.542857142857144,6.857142857142857,0.4285714285714285,0.0,3.028571428571429,6.285714285714286,77.14285714285714,0.0,0.0,0.0,0.0,0.0,10.428571428571429,0.1428571428571428,1.7142857142857142,2021-12-15T19:30:00Z,False,Hee-Chan Hwang,1.0,-1
0.0,0.5714285714285714,12.94285714285714,5.857142857142857,0.2857142857142857,0.0,2.7142857142857144,4.857142857142857,66.42857142857143,0.0,0.0,0.0,0.0,0.0,9.285714285714286,0.1428571428571428,1.5714285714285714,2021-12-19T14:00:00Z,True,Hee-Chan Hwang,0.0,1
0.0,0.5714285714285714,10.242857142857144,5.571428571428571,0.0,0.0,2.3142857142857145,4.428571428571429,53.71428571428572,0.0,0.0,0.0,0.0,0.0,8.428571428571429,0.1428571428571428,1.2857142857142858,2022-01-03T17:30:00Z,False,Hee-Chan Hwang,0.0,1
0.0,0.4285714285714285,7.557142857142857,3.571428571428572,0.0,0.0,1.8142857142857145,3.5142857142857147,41.42857142857143,0.0,0.0,0.0,0.0,0.0,7.0,0.1428571428571428,1.0,2022-01-15T15:00:00Z,True,Hee-Chan Hwang,0.0,-1
0.0,0.2857142857142857,5.414285714285714,3.0,0.0,0.0,1.4714285714285715,2.8285714285714287,28.571428571428573,0.0,0.0,0.0,0.0,0.0,6.428571428571429,0.1428571428571428,0.7142857142857143,2022-01-22T15:00:00Z,False,Hee-Chan Hwang,0.0,-1
