,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,yellow_cards,was_home,opponent_team,Target_Output
11,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.5,0.0,0.0,44.0,0.0,True,2.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.5,0.0,0.0,44.0,0.0,True,5.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,44.0,0.0,False,4.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,44.0,0.0,True,17.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.6666666666666667,0.0,0.0,44.0,0.0,False,13.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.5,0.0,0.0,44.0,0.0,False,3.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,0.0,0.0,44.0,0.0,True,7.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,44.0,0.0,True,18.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.3333333333333333,0.0,0.0,44.0,0.0,False,5.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,44.0,0.0,False,6.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,44.0,0.0,True,1.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,44.0,0.0,True,9.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,44.0,0.0,False,16.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.0,0.0,44.0,0.0,True,10.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,44.0,0.0,False,14.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.5,0.0,0.0,44.0,0.0,False,12.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.1666666666666667,0.0,0.0,44.0,0.0,False,2.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.1666666666666667,0.0,0.0,44.0,0.0,True,11.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.0,0.0,44.0,0.0,True,19.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.1666666666666667,0.0,0.0,44.0,0.0,False,8.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1666666666666667,0.0,0.0,44.0,0.0,True,15.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,44.0,0.0,True,4.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,0.0,0.0,44.0,0.0,False,18.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,0.0,0.0,44.0,0.0,True,3.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.0,0.0,0.0,44.0,0.0,False,17.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1666666666666667,0.0,0.0,44.0,0.0,False,7.0,0.0
6,-0.5833333333333334,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,44.0,0.0,False,11.0,0.0
7,-0.4166666666666667,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.8333333333333333,0.0,0.0,44.0,0.0,True,8.0,0.0
8,-0.4166666666666667,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.1666666666666667,0.0,0.0,44.0,0.0,False,15.0,0.0
9,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.5,0.0,0.0,44.0,0.0,True,2.0,0.0
10,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.1666666666666667,0.0,0.0,44.0,0.0,True,13.0,0.0
11,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.1666666666666667,0.0,0.0,44.0,0.0,False,10.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,44.0,0.0,True,6.0,0.0
13,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,44.0,0.0,False,5.0,0.0
14,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.6666666666666667,0.0,0.0,44.0,0.0,True,3.0,0.0
15,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,44.0,0.0,False,16.0,6.0
16,0.08333333333333333,0.0,0.0,3.8333333333333335,0.16666666666666666,0.0,430.0,0.0,0.0,0.2333333333333333,2.2666666666666666,15.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.1666666666666667,0.0,6.0,44.0,0.0,False,7.0,0.0
17,0.65,0.0,0.0,3.8333333333333335,0.16666666666666666,0.0,430.0,0.0,0.0,0.2333333333333333,2.2666666666666666,15.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.1666666666666667,0.0,0.0,44.0,0.0,True,4.0,0.0
18,1.2166666666666666,0.0,0.0,3.8333333333333335,0.16666666666666666,0.0,430.0,0.0,0.0,0.2333333333333333,2.2666666666666666,15.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.0,44.0,0.0,True,18.0,0.0
19,1.4833333333333334,0.0,0.0,3.8333333333333335,0.16666666666666666,0.0,430.0,0.0,0.0,0.2333333333333333,2.2666666666666666,15.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.1666666666666667,1.1666666666666667,0.0,0.0,44.0,0.0,False,6.0,0.0
20,1.3499999999999999,0.0,0.0,3.8333333333333335,0.16666666666666666,0.0,430.0,0.0,0.0,0.2333333333333333,2.2666666666666666,15.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,1.0,0.0,0.0,44.0,0.0,True,11.0,0.0
21,1.3499999999999999,0.0,0.0,3.8333333333333335,0.16666666666666666,0.0,430.0,0.0,0.0,0.2333333333333333,2.2666666666666666,15.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.8333333333333333,1.1666666666666667,0.0,0.0,44.0,0.0,False,2.0,0.0
22,1.25,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.1666666666666667,0.0,0.0,43.0,0.0,False,8.0,0.0
23,0.6833333333333332,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.5,0.0,0.0,43.0,0.0,True,15.0,0.0
24,0.11666666666666668,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.5,0.0,0.0,43.0,0.0,True,17.0,1.0
25,-0.11666666666666665,0.0,0.0,1.6666666666666667,0.0,0.0,430.0,0.3333333333333333,0.0,0.11666666666666665,1.1333333333333333,15.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.3333333333333333,1.5,0.0,1.0,43.0,0.0,False,12.0,0.0
26,0.10000000000000002,0.0,0.0,1.6666666666666667,0.0,0.0,430.0,0.3333333333333333,0.0,0.11666666666666665,1.1333333333333333,15.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,1.6666666666666667,0.0,0.0,43.0,0.0,True,10.0,0.0
27,0.11666666666666668,0.0,0.0,1.6666666666666667,0.0,0.0,430.0,0.3333333333333333,0.0,0.11666666666666665,1.1333333333333333,15.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,1.6666666666666667,0.0,0.0,43.0,0.0,False,13.0,0.0
28,0.06666666666666667,0.0,0.0,1.6666666666666667,0.0,0.0,430.0,0.3333333333333333,0.0,0.11666666666666665,1.1333333333333333,15.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,2.1666666666666665,0.0,0.0,43.0,0.0,True,1.0,0.0
29,0.08333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,430.0,0.3333333333333333,0.0,0.11666666666666665,1.1333333333333333,15.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.3333333333333333,2.0,0.0,0.0,43.0,0.0,False,20.0,0.0
30,0.08333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,430.0,0.3333333333333333,0.0,0.11666666666666665,1.1333333333333333,15.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.5,2.1666666666666665,0.0,0.0,43.0,0.0,True,9.0,0.0
31,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.3333333333333335,0.0,0.0,43.0,0.0,False,14.0,0.0
32,0.08333333333333336,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,2.0,0.0,0.0,43.0,0.0,True,5.0,0.0
33,0.23333333333333336,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,2.0,0.0,0.0,43.0,0.0,False,4.0,0.0
34,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,1.5,0.0,0.0,43.0,0.0,True,7.0,0.0
35,0.2833333333333334,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.3333333333333333,0.0,0.0,43.0,0.0,False,3.0,3.0
36,0.55,0.0,0.0,2.1666666666666665,0.0,0.0,430.0,0.16666666666666666,0.0,0.43333333333333335,4.3,15.0,0.0,0.0,0.0,0.0,0.5,1.6666666666666667,1.0,0.0,3.0,43.0,0.0,False,18.0,0.0
6,-0.25,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,1.3333333333333333,0.0,0.0,44.0,0.0,True,7.0,0.0
7,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,0.0,0.0,44.0,0.0,False,16.0,0.0
8,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,44.0,0.0,True,5.0,0.0
9,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,0.0,0.0,44.0,0.0,False,6.0,0.0
10,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.1666666666666667,0.0,0.0,44.0,0.0,True,18.0,0.0
11,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.8333333333333333,0.0,0.0,44.0,0.0,False,10.0,0.0
12,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,0.0,0.0,44.0,0.0,True,8.0,0.0
13,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,0.0,0.0,44.0,0.0,False,12.0,0.0
14,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,44.0,0.0,True,11.0,0.0
15,-0.25,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8333333333333333,0.0,0.0,44.0,0.0,True,9.0,0.0
16,-0.4166666666666667,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.6666666666666667,0.0,0.0,44.0,0.0,False,15.0,0.0
17,-0.5,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.3333333333333333,0.0,0.0,44.0,0.0,False,1.0,0.0
18,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.5,0.0,0.0,44.0,0.0,False,2.0,0.0
19,-0.5,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,0.0,43.0,0.0,True,10.0,0.0
20,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.0,0.0,43.0,0.0,False,7.0,0.0
21,-0.25,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.0,0.0,43.0,0.0,True,6.0,0.0
22,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,0.0,0.0,43.0,0.0,True,16.0,0.0
23,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.5,0.0,0.0,43.0,0.0,False,5.0,0.0
