,xP,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,team_a_score,team_h_score,threat,total_points,value,yellow_cards,was_home,opponent_team,Target_Output
9,0.19999999999999998,0.0,0.0,1.2222222222222223,0.0,0.1,427.0,0.0,0.0,0.03333333333333333,0.3333333333333333,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,47.0,0.0,True,2.0,0.0
10,0.17777777777777776,0.0,0.0,1.2222222222222223,0.0,0.1,427.0,0.0,0.0,0.03333333333333333,0.3333333333333333,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,47.0,0.0,True,13.0,0.0
11,0.1222222222222222,0.0,0.0,0.7777777777777778,0.0,0.12222222222222223,427.0,0.0,0.0,0.011111111111111112,0.044444444444444446,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,47.0,1.0,False,10.0,0.0
12,0.1111111111111111,0.0,0.0,0.4444444444444444,0.0,0.1111111111111111,427.0,0.0,0.0,0.011111111111111112,0.044444444444444446,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,47.0,0.0,True,6.0,2.0
13,0.11111111111111109,0.0,0.0,1.8888888888888888,0.0,0.5444444444444445,427.0,0.3333333333333333,0.0,0.2,0.8666666666666667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,46.0,0.0,False,5.0,1.0
14,0.2444444444444444,0.0,0.0,2.3333333333333335,0.0,2.422222222222222,427.0,0.4444444444444444,0.0,0.43333333333333335,1.3111111111111111,17.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,46.0,0.0,True,3.0,0.0
15,0.3888888888888889,0.0,0.0,2.3333333333333335,0.0,2.422222222222222,427.0,0.4444444444444444,0.0,0.43333333333333335,1.3111111111111111,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,False,16.0,0.0
16,0.43333333333333335,0.0,0.0,2.3333333333333335,0.0,2.422222222222222,427.0,0.4444444444444444,0.0,0.43333333333333335,1.3111111111111111,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,False,7.0,0.0
17,0.6111111111111112,0.0,0.0,2.111111111111111,0.0,2.3888888888888884,427.0,0.4444444444444444,0.0,0.43333333333333335,1.3111111111111111,16.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,True,4.0,1.0
18,0.7333333333333333,0.0,0.0,2.111111111111111,0.0,2.422222222222222,427.0,0.4444444444444444,0.0,0.43333333333333335,1.2666666666666666,16.333333333333332,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,46.0,0.0,True,18.0,1.0
19,0.7666666666666666,0.0,0.0,2.4444444444444446,0.0,2.4333333333333327,427.0,0.5555555555555556,0.0,0.43333333333333335,1.2888888888888888,16.666666666666668,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,46.0,0.0,False,6.0,1.0
20,0.6888888888888888,0.0,0.0,2.888888888888889,0.0,2.444444444444444,427.0,0.6666666666666666,0.0,0.4444444444444444,1.3777777777777778,17.22222222222222,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,46.0,0.0,True,11.0,0.0
21,0.7111111111111111,0.0,0.0,2.888888888888889,0.0,2.444444444444444,427.0,0.6666666666666666,0.0,0.4444444444444444,1.3777777777777778,17.22222222222222,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,46.0,0.0,False,2.0,1.0
22,0.8222222222222222,0.0,0.0,1.6666666666666667,0.0,2.0999999999999996,427.0,0.3333333333333333,0.0,0.3,0.9333333333333333,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,0.0,False,8.0,1.0
23,0.8333333333333334,0.0,0.0,1.5555555555555556,0.0,0.3888888888888889,427.0,0.2222222222222222,0.0,0.1111111111111111,0.7777777777777778,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,46.0,0.0,True,15.0,1.0
24,0.8666666666666667,0.0,0.0,1.8888888888888888,0.0,0.3888888888888889,427.0,0.2222222222222222,0.0,0.1111111111111111,0.7777777777777778,9.11111111111111,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,46.0,0.0,True,17.0,0.0
25,0.8222222222222222,0.0,0.0,1.8888888888888888,0.0,0.3888888888888889,427.0,0.2222222222222222,0.0,0.1111111111111111,0.7777777777777778,9.11111111111111,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,45.0,0.0,False,12.0,0.0
26,0.7333333333333333,0.0,0.0,1.8888888888888888,0.0,0.3888888888888889,427.0,0.2222222222222222,0.0,0.1111111111111111,0.7777777777777778,9.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45.0,0.0,True,10.0,2.0
27,0.6222222222222222,0.0,0.0,3.2222222222222223,0.0,0.6111111111111112,427.0,0.3333333333333333,0.0,0.21111111111111114,1.488888888888889,15.222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,45.0,0.0,False,13.0,1.0
28,0.6555555555555556,0.0,0.0,3.2222222222222223,0.0,0.6666666666666665,427.0,0.3333333333333333,0.0,0.2222222222222222,1.4666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,45.0,0.0,True,1.0,2.0
29,0.8666666666666667,0.0,0.0,4.888888888888889,0.0,0.711111111111111,427.0,0.4444444444444444,0.0,0.4000000000000001,3.244444444444445,25.444444444444443,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,45.0,0.0,False,20.0,2.0
30,0.9888888888888889,0.0,0.0,6.111111111111111,0.0,0.9444444444444444,427.0,0.5555555555555556,0.0,0.5111111111111112,4.111111111111111,34.44444444444444,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,45.0,0.0,True,9.0,2.0
31,1.1,0.0,0.0,7.444444444444445,0.0,4.300000000000001,427.0,0.7777777777777778,0.0,0.9333333333333333,4.866666666666666,38.888888888888886,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,45.0,0.0,False,14.0,2.0
32,1.2333333333333334,0.0,0.0,8.88888888888889,0.0,5.611111111111111,427.0,0.8888888888888888,0.0,1.1888888888888889,6.066666666666666,43.44444444444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,45.0,0.0,True,5.0,0.0
33,1.4222222222222223,0.0,0.0,8.555555555555555,0.0,5.611111111111111,427.0,0.8888888888888888,0.0,1.1888888888888889,6.066666666666666,43.333333333333336,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,45.0,0.0,False,4.0,0.0
34,1.411111111111111,0.0,0.0,8.555555555555555,0.0,5.611111111111111,427.0,0.8888888888888888,0.0,1.1888888888888889,6.066666666666666,43.333333333333336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,0.0,True,7.0,0.0
35,1.3777777777777775,0.0,0.0,8.555555555555555,0.0,5.611111111111111,427.0,0.8888888888888888,0.0,1.1888888888888889,6.066666666666666,43.333333333333336,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,0.0,False,3.0,0.0
36,1.4444444444444444,0.0,0.0,6.888888888888889,0.0,5.355555555555556,427.0,0.7777777777777778,0.0,1.088888888888889,5.355555555555556,36.55555555555556,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,45.0,0.0,False,18.0,1.0
9,1.211111111111111,0.0,0.3333333333333333,6.333333333333333,0.0,13.91111111111111,187.0,1.4444444444444444,0.1111111111111111,3.6999999999999997,8.666666666666666,57.55555555555556,0.0,0.1111111111111111,0.0,0.0,0.0,2.0,1.0,38.0,10.0,53.0,0.0,False,9.0,2.0
10,1.2666666666666666,0.0,0.3333333333333333,6.0,0.0,11.133333333333333,187.0,1.2222222222222223,0.1111111111111111,3.677777777777778,9.222222222222221,57.55555555555556,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,2.0,18.0,2.0,53.0,0.0,False,12.0,2.0
11,1.2666666666666666,0.0,0.3333333333333333,5.222222222222222,0.0,10.38888888888889,187.0,1.0,0.1111111111111111,4.122222222222223,9.466666666666667,57.55555555555556,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,1.0,85.0,2.0,53.0,0.0,True,11.0,3.0
12,1.422222222222222,0.0,0.3333333333333333,5.111111111111111,0.1111111111111111,13.533333333333333,187.0,0.8888888888888888,0.1111111111111111,4.811111111111112,10.399999999999999,60.22222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,27.0,3.0,53.0,0.0,True,3.0,0.0
13,1.5444444444444443,0.0,0.3333333333333333,4.0,0.1111111111111111,9.0,187.0,0.7777777777777778,0.1111111111111111,4.2444444444444445,9.488888888888887,50.22222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,1.0,0.0,0.0,53.0,0.0,False,14.0,3.0
14,1.7000000000000002,0.0,0.3333333333333333,3.6666666666666665,0.2222222222222222,10.344444444444443,187.0,0.7777777777777778,0.1111111111111111,4.511111111111111,10.133333333333333,60.22222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,6.0,3.0,53.0,0.0,True,16.0,8.0
15,1.8555555555555554,0.0,0.4444444444444444,6.444444444444445,0.2222222222222222,12.322222222222223,187.0,0.8888888888888888,0.2222222222222222,5.300000000000001,14.11111111111111,69.11111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,1.0,18.0,8.0,53.0,0.0,False,17.0,2.0
16,2.4444444444444446,0.0,0.4444444444444444,6.555555555555555,0.2222222222222222,15.377777777777778,187.0,1.0,0.2222222222222222,5.9,14.333333333333334,77.66666666666667,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,32.0,2.0,53.0,0.0,True,5.0,2.0
17,3.0444444444444443,0.0,0.4444444444444444,6.555555555555555,0.2222222222222222,16.0,187.0,0.8888888888888888,0.2222222222222222,5.511111111111111,13.8,75.44444444444444,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,53.0,0.0,True,13.0,3.0
